# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1015.12 | 1015.95 | 1015.31 | 1015.05 | 1015.33 | 1015.13 | 1015.19 | 1015.34 | 1013.56 | 1016.59 | 1016.04 | 1015.52 | 1015.58 | 1014.82 | 1015.74 | 1015.74 | 1014.87 | 1015.68 | 1015.19 | 1015.45 | 1016.09 | 1015.52 | 1015.31 | 1015.27 | 1015.68 | 1014.94 | 1015.64 | 1014.88 | 1015.39 | 1015.38 | 1014.99 | 1014.90 | 1015.13 | 1014.66 | 1014.56 | 1015.42 | 1014.91 | 1016.67 | 1015.01 | 1015.99 |
|         1 | 1015.10 | 1015.88 | 1014.86 | 1014.84 | 1014.93 | 1014.62 | 1015.00 | 1014.68 | 1013.88 | 1015.86 | 1015.87 | 1015.20 | 1015.29 | 1015.14 | 1015.80 | 1015.72 | 1014.80 | 1015.30 | 1014.95 | 1014.87 | 1015.87 | 1015.24 | 1015.49 | 1015.00 | 1015.06 | 1014.28 | 1015.08 | 1013.99 | 1015.17 | 1015.66 | 1014.63 | 1014.73 | 1014.75 | 1015.00 | 1014.20 | 1015.25 | 1014.49 | 1016.25 | 1015.30 | 1015.57 |
|         2 | 1014.14 | 1015.10 | 1013.97 | 1014.19 | 1014.23 | 1014.09 | 1014.34 | 1014.27 | 1013.33 | 1015.18 | 1015.16 | 1014.00 | 1014.64 | 1013.99 | 1014.82 | 1014.28 | 1013.79 | 1014.45 | 1013.96 | 1014.20 | 1014.69 | 1014.04 | 1014.54 | 1014.20 | 1013.87 | 1013.18 | 1014.68 | 1013.34 | 1014.14 | 1014.62 | 1013.39 | 1013.96 | 1013.76 | 1013.70 | 1013.32 | 1014.29 | 1013.68 | 1014.99 | 1013.92 | 1014.84 |
|         3 | 1014.04 | 1014.79 | 1013.60 | 1014.02 | 1013.84 | 1013.67 | 1013.74 | 1013.83 | 1013.45 | 1014.78 | 1014.42 | 1013.47 | 1014.39 | 1014.16 | 1014.15 | 1013.40 | 1013.56 | 1014.36 | 1013.43 | 1013.83 | 1014.16 | 1013.76 | 1014.07 | 1013.94 | 1013.57 | 1012.51 | 1014.30 | 1013.08 | 1013.80 | 1014.53 | 1013.05 | 1013.41 | 1014.29 | 1013.15 | 1013.22 | 1013.84 | 1013.51 | 1014.51 | 1013.34 | 1014.65 |
|         4 | 1013.22 | 1013.89 | 1013.01 | 1013.86 | 1013.61 | 1013.06 | 1012.91 | 1012.53 | 1012.67 | 1014.20 | 1014.04 | 1012.89 | 1013.96 | 1013.73 | 1013.45 | 1012.71 | 1012.95 | 1014.11 | 1012.71 | 1013.13 | 1013.63 | 1013.25 | 1013.26 | 1013.51 | 1012.78 | 1011.89 | 1013.27 | 1012.05 | 1013.45 | 1013.86 | 1012.52 | 1013.16 | 1013.23 | 1012.45 | 1012.88 | 1013.00 | 1012.95 | 1013.77 | 1012.60 | 1013.62 |
|         5 | 1013.16 | 1013.32 | 1012.63 | 1013.85 | 1013.27 | 1013.25 | 1012.47 | 1011.89 | 1012.04 | 1013.86 | 1013.85 | 1012.91 | 1013.83 | 1013.52 | 1013.32 | 1012.76 | 1012.70 | 1013.68 | 1012.57 | 1012.70 | 1013.47 | 1013.02 | 1013.19 | 1013.36 | 1012.39 | 1011.98 | 1013.47 | 1011.62 | 1013.30 | 1013.50 | 1012.06 | 1013.15 | 1013.12 | 1012.24 | 1012.83 | 1013.10 | 1013.04 | 1013.42 | 1012.15 | 1013.17 |
|         6 | 1012.87 | 1013.27 | 1012.39 | 1012.96 | 1012.82 | 1012.69 | 1012.18 | 1010.69 | 1011.25 | 1013.55 | 1013.61 | 1012.87 | 1013.67 | 1013.15 | 1013.41 | 1012.86 | 1012.32 | 1013.01 | 1012.39 | 1012.56 | 1013.18 | 1013.21 | 1013.10 | 1013.33 | 1011.95 | 1011.85 | 1013.02 | 1011.20 | 1013.04 | 1012.92 | 1011.69 | 1012.71 | 1012.62 | 1011.68 | 1012.14 | 1013.18 | 1012.87 | 1012.96 | 1011.67 | 1012.56 |
|         7 | 1012.83 | 1013.28 | 1012.15 | 1012.57 | 1012.82 | 1012.77 | 1011.99 | 1010.59 | 1011.03 | 1013.19 | 1013.30 | 1013.14 | 1013.59 | 1012.82 | 1013.39 | 1012.65 | 1012.07 | 1012.73 | 1012.47 | 1012.64 | 1012.88 | 1013.05 | 1012.83 | 1012.85 | 1011.74 | 1011.90 | 1012.58 | 1011.54 | 1012.76 | 1012.87 | 1011.62 | 1012.35 | 1012.88 | 1011.21 | 1011.72 | 1013.03 | 1012.81 | 1012.95 | 1011.47 | 1012.90 |
|         8 | 1012.60 | 1013.16 | 1011.98 | 1012.25 | 1012.68 | 1012.32 | 1011.69 | 1010.80 | 1010.84 | 1012.65 | 1012.84 | 1012.80 | 1013.13 | 1012.19 | 1013.17 | 1012.19 | 1012.15 | 1012.37 | 1012.16 | 1012.25 | 1012.59 | 1012.59 | 1012.43 | 1012.14 | 1011.43 | 1011.58 | 1012.42 | 1011.56 | 1012.06 | 1012.66 | 1011.64 | 1011.55 | 1012.52 | 1010.76 | 1011.39 | 1012.64 | 1012.18 | 1012.50 | 1011.22 | 1012.38 |
|         9 | 1012.23 | 1012.16 | 1011.97 | 1012.15 | 1012.25 | 1012.36 | 1011.35 | 1011.03 | 1010.59 | 1012.47 | 1012.69 | 1012.52 | 1012.47 | 1011.87 | 1012.80 | 1011.97 | 1011.87 | 1012.44 | 1012.02 | 1011.86 | 1012.35 | 1012.26 | 1012.26 | 1011.43 | 1011.01 | 1011.31 | 1012.18 | 1011.53 | 1011.23 | 1012.49 | 1011.30 | 1011.09 | 1012.51 | 1010.95 | 1011.12 | 1012.43 | 1011.90 | 1012.26 | 1011.40 | 1012.15 |
|        10 | 1011.46 | 1011.56 | 1011.23 | 1011.56 | 1011.51 | 1011.79 | 1010.28 | 1010.00 | 1010.09 | 1011.66 | 1012.31 | 1011.92 | 1011.93 | 1011.32 | 1011.98 | 1011.03 | 1011.32 | 1011.99 | 1011.19 | 1011.30 | 1011.72 | 1011.19 | 1011.71 | 1011.21 | 1010.43 | 1010.83 | 1011.48 | 1010.42 | 1011.12 | 1011.82 | 1010.64 | 1010.87 | 1011.72 | 1010.23 | 1010.48 | 1011.42 | 1011.09 | 1011.11 | 1010.73 | 1011.11 |
|        11 | 1011.27 | 1011.53 | 1011.43 | 1011.38 | 1011.34 | 1011.85 | 1010.28 | 1010.53 | 1010.10 | 1012.11 | 1012.17 | 1011.59 | 1011.80 | 1011.35 | 1011.84 | 1010.75 | 1011.35 | 1012.00 | 1010.99 | 1011.31 | 1011.87 | 1011.13 | 1011.68 | 1011.23 | 1010.56 | 1010.84 | 1011.23 | 1010.39 | 1011.12 | 1012.00 | 1010.53 | 1011.03 | 1011.89 | 1010.69 | 1010.99 | 1011.31 | 1010.83 | 1010.70 | 1011.15 | 1011.43 |
|        12 | 1010.10 | 1010.78 | 1010.61 | 1010.83 | 1010.25 | 1011.18 | 1009.86 | 1009.80 | 1009.14 | 1011.07 | 1011.63 | 1011.26 | 1010.85 | 1010.02 | 1011.32 | 1009.96 | 1010.44 | 1010.76 | 1010.25 | 1010.48 | 1011.09 | 1010.64 | 1010.84 | 1010.60 | 1010.00 | 1010.15 | 1010.96 | 1009.49 | 1010.25 | 1011.28 | 1009.78 | 1009.97 | 1011.43 | 1009.84 | 1009.40 | 1010.16 | 1009.73 | 1009.98 | 1010.68 | 1010.71 |
|        13 | 1009.27 | 1010.27 | 1010.20 | 1010.15 | 1009.95 | 1010.65 | 1009.31 | 1009.42 | 1008.67 | 1010.00 | 1010.87 | 1010.58 | 1009.78 | 1009.71 | 1010.58 | 1009.27 | 1009.71 | 1010.20 | 1009.86 | 1009.79 | 1010.64 | 1010.22 | 1010.27 | 1009.88 | 1009.47 | 1009.33 | 1009.97 | 1008.94 | 1009.58 | 1010.51 | 1009.23 | 1009.41 | 1010.82 | 1009.00 | 1008.84 | 1009.76 | 1009.40 | 1009.72 | 1009.64 | 1010.25 |
|        14 | 1008.85 | 1009.45 | 1009.69 | 1009.82 | 1009.55 | 1010.40 | 1008.92 | 1008.88 | 1008.16 | 1009.38 | 1010.04 | 1010.08 | 1009.58 | 1009.00 | 1009.89 | 1009.04 | 1009.06 | 1009.74 | 1009.45 | 1009.33 | 1009.93 | 1009.69 | 1009.69 | 1008.88 | 1008.91 | 1009.02 | 1009.24 | 1008.33 | 1009.16 | 1010.04 | 1008.32 | 1008.63 | 1010.11 | 1008.42 | 1008.12 | 1009.31 | 1008.94 | 1009.22 | 1008.99 | 1009.73 |
|        15 | 1008.55 | 1009.16 | 1008.86 | 1009.43 | 1010.04 | 1009.77 | 1008.31 | 1008.57 | 1008.47 | 1008.82 | 1009.45 | 1009.36 | 1009.24 | 1008.94 | 1009.63 | 1008.60 | 1008.82 | 1009.61 | 1008.92 | 1008.76 | 1009.46 | 1008.79 | 1009.06 | 1008.68 | 1008.61 | 1008.64 | 1008.78 | 1007.56 | 1009.30 | 1009.79 | 1008.08 | 1007.81 | 1009.44 | 1007.77 | 1008.20 | 1008.74 | 1009.43 | 1009.01 | 1008.37 | 1009.13 |
|        16 | 1009.23 | 1009.31 | 1009.66 | 1009.71 | 1010.54 | 1009.50 | 1008.75 | 1009.69 | 1009.18 | 1009.08 | 1009.39 | 1009.26 | 1009.67 | 1009.57 | 1010.09 | 1008.41 | 1009.97 | 1009.93 | 1009.07 | 1009.56 | 1009.99 | 1008.91 | 1009.12 | 1009.49 | 1008.79 | 1008.44 | 1008.80 | 1008.23 | 1010.08 | 1010.11 | 1008.96 | 1008.24 | 1009.06 | 1007.80 | 1008.99 | 1008.83 | 1009.71 | 1009.64 | 1008.64 | 1009.02 |
