# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  9.62 |  9.17 | 11.35 |  9.09 |  8.91 | 10.13 | 12.79 | 10.13 |  6.35 | 11.16 |  7.50 |  8.03 | 10.94 | 11.03 |  6.90 | 10.53 | 10.09 |  9.23 | 10.58 |  9.12 |  9.61 | 10.71 |  5.92 |  6.39 | 10.57 |  8.06 |  9.03 |  7.93 |  8.55 |  9.41 |  8.38 | 10.21 | 12.36 |  8.94 |  9.59 | 10.11 |  5.10 |  8.83 |  9.44 |  9.68 |
|         2 |  8.45 |  7.24 | 12.14 |  7.67 |  9.22 |  8.77 | 12.76 |  9.48 |  4.30 | 11.44 |  6.62 |  5.65 | 10.09 |  7.55 |  7.22 |  9.60 |  9.76 |  9.41 |  7.54 |  8.93 |  8.68 |  8.91 |  6.30 |  6.64 |  8.38 |  7.52 |  9.75 |  7.90 |  7.91 | 10.03 |  9.39 |  9.49 | 13.91 |  9.59 |  9.20 | 10.75 |  3.99 |  9.01 |  9.14 |  8.98 |
|         3 |  7.72 |  8.87 | 12.08 |  7.51 |  8.97 |  7.68 | 10.23 |  9.44 |  5.34 | 11.43 |  6.93 |  6.14 |  8.92 |  8.80 |  7.45 |  9.18 |  8.18 |  9.97 |  7.20 |  8.38 |  8.92 |  8.93 |  6.67 |  6.76 |  8.27 |  7.54 |  9.93 |  6.72 |  7.54 |  9.88 |  9.59 |  7.32 | 16.22 |  9.22 |  8.30 | 10.51 |  5.21 |  5.48 |  8.31 |  9.41 |
|         4 |  8.75 | 10.31 | 11.95 |  7.51 |  8.47 |  8.43 |  9.90 | 11.23 |  6.75 | 12.06 |  7.68 |  6.17 |  7.12 |  9.97 |  7.81 |  8.31 |  8.04 |  9.86 |  5.40 |  8.58 |  9.65 |  9.43 |  6.91 |  8.09 | 10.40 |  9.34 |  8.94 |  6.31 |  8.54 |  9.90 | 10.21 |  7.79 | 18.23 |  9.86 |  9.27 | 10.91 |  7.54 |  3.35 |  9.76 |  9.63 |
|         5 |  9.80 | 10.23 | 13.10 |  7.24 |  7.49 |  8.96 | 10.50 | 11.80 |  7.04 | 13.76 |  7.83 |  6.88 |  7.87 | 10.24 |  7.82 |  8.69 |  7.96 | 10.44 |  6.35 |  6.62 | 10.00 | 10.56 |  7.06 |  8.69 | 12.15 |  9.92 |  9.21 |  7.59 | 10.49 | 10.95 | 10.69 | 11.07 | 17.91 | 10.09 |  9.85 | 11.32 |  7.90 |  5.37 | 10.13 |  9.53 |
|         6 |  9.79 |  9.70 | 13.11 |  9.42 |  8.49 |  8.67 | 10.51 | 12.38 |  6.94 | 14.44 |  8.16 |  7.24 |  7.88 | 10.17 |  7.88 |  8.15 |  7.60 | 10.12 |  6.99 |  7.21 |  9.81 | 10.91 |  6.71 |  8.70 | 11.93 |  8.36 |  9.68 |  7.90 | 10.16 | 11.10 | 11.29 | 11.06 | 17.50 |  9.63 |  9.62 | 11.69 |  8.10 |  7.45 | 10.26 |  9.49 |
|         7 |  9.14 |  9.16 | 14.90 |  9.49 |  9.52 |  8.37 | 10.12 | 12.03 |  6.53 | 14.62 |  7.15 |  6.19 |  8.72 |  9.04 |  9.17 |  8.03 |  7.43 | 10.17 |  6.95 |  7.52 |  8.94 | 10.03 |  6.78 |  8.47 | 10.95 |  7.29 |  9.90 |  6.96 |  8.77 |  9.99 | 11.32 |  9.00 | 16.89 | 10.80 |  7.01 | 11.22 |  8.10 |  7.85 |  7.84 |  9.40 |
|         8 |  8.67 | 10.67 | 17.38 |  8.52 | 14.22 |  8.88 | 10.05 | 15.33 | 10.43 | 17.61 |  9.71 |  7.21 |  9.11 |  8.34 | 15.09 |  8.24 | 10.96 | 11.45 |  7.57 |  7.22 | 13.50 |  9.47 |  5.99 |  6.93 | 12.73 |  9.55 | 11.82 |  6.65 | 13.62 |  9.89 | 12.84 | 12.69 | 16.70 | 13.70 | 12.11 | 13.40 |  6.45 |  6.91 | 11.30 | 10.30 |
|         9 | 11.84 | 12.12 | 22.26 | 17.22 | 19.29 |  9.75 |  7.70 | 20.96 | 19.20 | 19.97 | 10.12 |  5.18 | 10.96 | 10.18 | 23.78 | 10.93 | 15.14 | 15.67 |  7.31 |  9.03 | 15.20 |  9.43 |  9.65 | 12.74 | 15.45 | 10.06 | 15.18 | 13.08 | 18.86 | 10.95 | 16.82 | 16.13 | 19.44 | 17.14 | 14.65 | 16.17 |  6.67 | 10.43 | 13.86 | 12.48 |
|        10 | 16.60 | 17.25 | 26.04 | 21.72 | 24.91 | 16.73 | 12.22 | 21.07 | 28.38 | 24.81 | 14.06 |  7.87 | 16.98 | 12.54 | 28.57 | 15.27 | 21.55 | 19.97 |  9.22 | 14.99 | 18.37 | 13.91 | 20.44 | 17.05 | 22.40 | 13.61 | 18.86 | 20.32 | 24.14 | 16.64 | 20.68 | 19.31 | 22.32 | 22.03 | 17.01 | 20.35 | 12.34 | 17.41 | 23.67 | 19.87 |
|        11 | 24.72 | 17.15 | 29.99 | 23.37 | 26.12 | 20.79 | 17.98 | 24.17 | 33.38 | 27.46 | 17.19 | 13.87 | 20.37 | 15.06 | 29.87 | 17.88 | 24.27 | 22.79 | 10.29 | 21.46 | 21.73 | 17.68 | 22.51 | 19.41 | 22.44 | 19.71 | 23.16 | 27.11 | 26.29 | 19.40 | 21.42 | 23.20 | 25.14 | 22.85 | 18.49 | 20.55 | 18.68 | 22.45 | 26.49 | 24.12 |
|        12 | 27.76 | 21.29 | 29.91 | 25.96 | 25.01 | 22.73 | 21.60 | 26.13 | 34.40 | 26.39 | 18.87 | 18.22 | 25.59 | 20.12 | 30.84 | 18.60 | 25.01 | 23.16 | 15.11 | 24.46 | 24.10 | 20.87 | 22.51 | 20.81 | 23.66 | 20.57 | 25.00 | 28.60 | 25.95 | 23.92 | 21.50 | 24.41 | 26.42 | 23.71 | 19.45 | 21.14 | 24.12 | 27.73 | 29.10 | 27.68 |
|        13 | 26.99 | 22.70 | 25.67 | 25.52 | 27.32 | 24.24 | 23.10 | 27.96 | 34.33 | 23.15 | 21.36 | 18.57 | 25.41 | 24.69 | 32.14 | 19.12 | 25.02 | 23.04 | 14.93 | 24.30 | 24.14 | 22.28 | 20.55 | 20.84 | 23.86 | 17.28 | 24.99 | 26.10 | 25.66 | 24.74 | 27.27 | 23.80 | 27.66 | 23.68 | 22.94 | 20.97 | 26.17 | 27.48 | 29.19 | 27.84 |
|        14 | 23.63 | 22.07 | 23.51 | 20.79 | 27.26 | 23.59 | 23.39 | 27.78 | 30.02 | 17.99 | 21.42 | 18.48 | 26.87 | 24.82 | 24.37 | 19.04 | 22.63 | 22.00 | 17.97 | 23.51 | 19.95 | 22.08 | 20.17 | 17.63 | 23.09 | 17.88 | 24.67 | 24.80 | 21.78 | 25.67 | 27.27 | 23.05 | 29.74 | 21.97 | 23.24 | 16.31 | 25.30 | 24.42 | 24.20 | 25.35 |
|        15 | 17.90 | 15.25 | 20.46 | 12.29 | 21.16 | 18.77 | 18.82 | 20.26 | 24.33 | 15.00 | 16.76 | 14.78 | 26.82 | 22.42 | 17.18 | 13.58 | 15.64 | 17.29 | 17.86 | 19.52 | 13.04 | 14.73 | 15.77 | 14.71 | 20.83 | 17.41 | 21.11 | 24.36 | 16.72 | 25.73 | 22.50 | 20.24 | 30.09 | 21.07 | 21.46 | 14.98 | 22.34 | 24.37 | 18.27 | 16.08 |
|        16 |  9.46 |  8.70 | 14.31 | 12.24 | 10.88 |  9.78 | 14.99 | 16.16 | 19.49 | 14.85 | 11.86 | 13.39 | 17.74 | 15.34 | 15.77 |  8.48 | 11.59 | 17.77 | 15.19 | 12.07 | 13.21 | 14.48 | 14.80 |  9.93 | 14.58 | 10.29 | 16.07 | 17.89 |  8.85 | 18.16 | 13.30 | 17.86 | 24.12 | 14.26 | 13.22 | 15.26 | 18.17 | 14.09 | 12.42 | 13.66 |
