# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  56.69 | 100.00 |  72.54 |      0 |      0 |  56.40 | 100.00 |  55.41 |      0 |   9.16 |      0 |  64.72 | 100.00 |  60.08 |      0 |      0 |  29.64 |      0 |      0 |  70.10 |      0 |  70.11 |      0 |      0 |      0 |      0 |  33.38 |      0 |      0 |  54.49 |      0 |  65.70 | 100.00 |      0 |      0 |      0 |   9.36 |      0 |      0 |      0 |
|         1 |  69.83 | 100.00 |  80.09 |      0 |   0.30 |  71.84 | 100.00 |  53.81 |  55.90 |  57.53 |  74.10 |  65.39 | 100.00 |  57.30 |      0 |  53.18 |  67.05 |  69.13 |      0 |  95.97 |      0 |  76.17 |   8.59 |      0 |      0 |  69.33 |  67.37 |      0 |      0 |  86.38 | 100.00 |  57.05 | 100.00 |  16.06 |  48.88 |  67.30 |  72.41 |  33.18 |  56.33 |      0 |
|         2 |  71.54 | 100.00 |  52.45 |      0 |      0 |  69.30 | 100.00 |  53.28 |  63.43 |  68.27 |  97.55 |  66.45 |  65.40 |  68.28 |      0 |  59.16 |  69.55 |  66.04 |  37.13 |  71.10 |  61.27 |  77.60 |      0 |      0 |   0.59 |  79.92 |  70.04 |      0 |      0 |  79.27 | 100.00 |  67.40 | 100.00 |  31.49 |  67.99 |   0.70 |  68.09 |  61.82 |  54.04 |      0 |
|         3 |  68.60 | 100.00 |  63.21 |  61.29 |  40.59 |  54.83 | 100.00 |  57.91 |  72.41 |  65.44 |  99.49 |  73.78 |  88.88 |  69.12 |   1.16 |  80.27 |  69.92 |  99.83 |  71.99 |  97.45 | 100.00 |  92.68 |      0 |      0 |  97.84 |  99.99 |  87.50 |  72.97 |  23.96 |  85.72 | 100.00 |  81.42 | 100.00 |  46.48 | 100.00 |  14.75 |  58.61 |  56.32 |   7.19 | 100.00 |
|         4 | 100.00 | 100.00 |  67.04 |  78.56 |   4.00 |  69.83 |  91.74 |  56.98 |  58.99 |  73.72 | 100.00 |  90.11 |  87.58 |  63.15 | 100.00 |  90.47 |  72.39 | 100.00 |  83.55 |  94.45 |  57.76 |  63.37 |  19.65 |   1.62 |  77.92 | 100.00 | 100.00 |  86.08 |      0 |  84.40 |  97.63 | 100.00 | 100.00 |  80.59 | 100.00 |  18.06 |  63.65 | 100.00 |      0 | 100.00 |
|         5 |  77.56 | 100.00 |  67.45 |  92.55 |  62.25 | 100.00 |  77.15 |  77.89 |  67.20 |  67.69 | 100.00 |  89.21 |  95.45 |  90.91 | 100.00 | 100.00 |  63.88 |  80.59 |  93.21 |  88.07 |  34.44 | 100.00 |  97.19 |   1.24 |  37.32 | 100.00 | 100.00 |  98.04 |  31.58 |  96.35 |  91.95 | 100.00 | 100.00 |  85.65 |  94.20 |  15.60 |  58.27 |  59.59 |      0 |  98.66 |
|         6 |  93.14 | 100.00 |  56.59 |  81.33 |  30.71 |  80.47 |  85.64 |  93.63 |  67.30 |  63.50 | 100.00 |  87.11 |  96.05 |  91.38 |  44.54 | 100.00 |  68.67 |  98.67 |  92.03 | 100.00 |  92.46 | 100.00 |  53.31 |  73.32 |  71.90 | 100.00 |  80.85 |  68.34 |  13.38 |  93.86 |   1.05 |  95.80 | 100.00 | 100.00 |  96.74 |  14.38 |  66.69 |  50.84 |   0.58 | 100.00 |
|         7 |  80.67 |  86.26 |  55.08 |  79.65 |  13.27 |  95.93 |  77.11 |  77.98 |  55.83 |  59.10 | 100.00 |  67.61 |  75.52 |  89.19 | 100.00 | 100.00 |  92.41 | 100.00 |  84.93 |  98.94 | 100.00 | 100.00 |  70.10 |  64.69 |  96.57 |  96.18 |  83.26 |  66.37 |  93.77 |  97.00 |  79.30 |  91.76 |  85.36 | 100.00 |  75.53 | 100.00 |  74.70 |  43.61 |  50.67 | 100.00 |
|         8 | 100.00 | 100.00 |  76.76 |   8.70 |  77.00 |  50.08 |  47.51 |  50.01 |  82.43 |  14.87 |  79.03 |  32.12 |  61.96 | 100.00 |  65.87 | 100.00 | 100.00 | 100.00 |  46.65 |  91.14 | 100.00 | 100.00 |  84.48 |  98.91 | 100.00 |  69.10 | 100.00 |  87.78 | 100.00 | 100.00 |  83.29 |  30.72 |  94.08 | 100.00 |  97.41 | 100.00 | 100.00 |  39.93 |   0.74 |  94.52 |
|         9 | 100.00 | 100.00 | 100.00 |  34.79 | 100.00 |  68.28 | 100.00 |  75.33 | 100.00 |  24.16 |  95.72 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  97.33 | 100.00 |  93.17 | 100.00 | 100.00 | 100.00 | 100.00 |  97.22 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  83.52 |  59.81 |  15.38 |
