# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  9.40 |  8.44 |  9.80 |  9.04 |  9.76 |  8.31 | 10.74 |  9.84 |  7.79 |  9.97 |  9.04 | 10.43 |  8.15 | 10.78 | 10.57 | 10.99 |  8.55 |  8.37 |  6.32 |  6.98 |  8.15 |  8.76 | 10.28 | 10.03 |  9.34 |  9.20 |  9.99 | 10.33 |  8.46 |  9.69 |  8.53 |  6.02 |  7.14 |  7.32 |  7.95 |  9.51 |  8.49 | 12.41 |  9.96 |  9.77 |
|         2 |  9.59 |  8.44 | 10.03 |  9.21 |  9.96 |  8.50 | 11.45 |  9.91 |  7.98 | 10.20 |  9.18 | 10.41 |  8.38 | 10.93 | 10.75 | 11.15 |  8.67 |  8.53 |  6.75 |  7.07 |  8.52 |  8.83 | 10.46 | 10.04 |  9.41 |  9.61 | 10.19 | 10.63 |  8.52 |  9.80 |  8.95 |  6.03 |  7.15 |  7.30 |  8.62 | 10.03 |  8.53 | 12.66 | 10.32 | 10.10 |
|         3 | 10.11 |  8.77 | 10.74 |  9.89 | 10.30 |  8.63 | 12.39 | 10.05 |  9.23 | 10.72 | 10.13 | 10.88 |  9.16 | 11.24 | 11.09 | 11.84 |  9.64 |  9.79 |  8.07 |  7.94 |  9.35 |  9.60 | 11.43 | 10.13 |  9.83 | 10.54 | 10.92 | 11.46 |  8.70 | 10.41 |  9.94 |  6.05 |  7.59 |  7.84 | 10.35 | 11.34 |  8.57 | 13.17 | 10.72 | 11.27 |
|         4 | 10.65 |  9.49 | 11.13 | 10.05 | 10.64 |  9.28 | 12.73 | 10.50 | 10.02 | 11.05 | 10.51 | 11.56 |  9.89 | 11.72 | 11.65 | 11.99 | 10.54 | 11.08 |  8.90 |  8.91 |  9.62 | 10.43 | 11.94 | 10.67 | 10.15 | 11.10 | 11.37 | 11.56 |  8.94 | 10.65 | 10.80 |  7.54 |  8.06 |  8.36 | 11.48 | 11.85 |  8.83 | 14.06 | 11.35 | 11.89 |
|         5 | 11.10 | 10.39 | 11.39 | 10.80 | 11.38 |  9.79 | 14.00 | 11.13 | 10.76 | 12.10 | 11.23 | 12.35 | 10.57 | 11.73 | 12.54 | 12.84 | 11.28 | 11.68 |  9.76 |  9.55 | 10.08 | 11.09 | 12.42 | 11.05 | 11.24 | 11.72 | 12.12 | 11.87 | 10.10 | 10.98 | 11.87 |  8.48 |  8.70 |  9.25 | 11.91 | 12.23 |  9.77 | 14.37 | 12.32 | 12.48 |
|         6 | 11.71 | 10.98 | 12.22 | 11.41 | 12.11 |  9.84 | 15.49 | 11.79 | 11.45 | 13.56 | 11.96 | 13.07 | 11.14 | 12.18 | 13.88 | 13.43 | 12.35 | 12.67 | 10.43 |  9.79 | 10.81 | 11.41 | 13.33 | 12.11 | 12.44 | 12.77 | 13.23 | 12.79 | 11.43 | 11.36 | 12.70 |  8.82 |  9.39 |  9.43 | 13.40 | 13.45 | 10.81 | 15.40 | 13.58 | 13.95 |
|         7 | 15.97 | 13.71 | 14.71 | 14.56 | 15.21 | 13.14 | 18.91 | 16.30 | 15.95 | 16.18 | 15.14 | 19.19 | 15.47 | 15.93 | 16.99 | 16.29 | 15.24 | 15.36 | 14.08 | 12.01 | 14.42 | 16.03 | 17.55 | 14.92 | 15.71 | 16.16 | 16.80 | 16.64 | 14.50 | 16.51 | 15.18 | 13.00 | 13.48 | 11.11 | 16.97 | 16.79 | 14.43 | 18.15 | 16.79 | 15.67 |
|         8 | 22.94 | 22.05 | 20.89 | 21.53 | 22.74 | 21.00 | 26.14 | 22.38 | 23.87 | 22.28 | 22.22 | 26.71 | 21.62 | 23.64 | 24.32 | 24.05 | 21.28 | 21.73 | 20.15 | 24.50 | 20.35 | 22.84 | 26.11 | 22.38 | 22.22 | 23.00 | 24.75 | 23.25 | 21.03 | 24.53 | 21.12 | 19.72 | 20.65 | 22.25 | 23.42 | 23.11 | 20.87 | 25.11 | 23.79 | 22.22 |
|         9 | 28.70 | 27.53 | 26.45 | 27.16 | 26.35 | 27.03 | 30.89 | 28.92 | 30.64 | 28.04 | 28.08 | 30.95 | 27.28 | 26.00 | 30.28 | 27.83 | 27.26 | 27.89 | 24.98 | 30.88 | 24.50 | 27.74 | 30.30 | 25.61 | 28.81 | 29.24 | 29.22 | 27.73 | 26.14 | 29.78 | 26.77 | 24.24 | 26.23 | 27.89 | 29.25 | 28.49 | 25.44 | 29.47 | 28.83 | 28.88 |
|        10 | 30.49 | 30.67 | 27.93 | 27.94 | 26.47 | 28.02 | 31.59 | 29.82 | 32.05 | 29.15 | 29.83 | 31.01 | 29.38 | 25.84 | 31.78 | 28.67 | 28.45 | 30.57 | 29.01 | 31.75 | 28.73 | 28.16 | 30.84 | 25.80 | 30.98 | 30.75 | 29.74 | 28.48 | 29.47 | 30.51 | 28.01 | 28.95 | 29.25 | 30.91 | 30.02 | 29.22 | 26.96 | 29.64 | 29.84 | 30.26 |
