# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  9.36 |  8.67 |  7.37 |  6.05 |  7.61 |  7.36 |  7.57 |  9.03 |  5.86 |  6.31 |  8.89 |  7.70 |  8.10 |  5.31 |  5.98 |  9.61 |  6.47 |  9.44 |  8.00 |  6.86 |  6.47 |  7.95 |  7.16 |  7.60 |  6.14 |  8.85 |  7.07 |  7.32 |  7.81 |  8.77 |  8.53 |  6.32 |  7.79 |  4.99 |  8.21 |  6.14 |  8.08 |  8.67 |  6.95 |  7.20 |
|         2 |  8.54 |  7.56 |  5.94 |  4.84 |  6.29 |  5.74 |  6.10 |  7.88 |  5.34 |  4.76 |  7.15 |  6.65 |  7.58 |  4.50 |  4.69 |  8.52 |  4.25 |  8.31 |  6.40 |  5.01 |  4.85 |  7.30 |  6.74 |  6.48 |  4.58 |  7.65 |  5.76 |  6.41 |  6.76 |  7.12 |  6.42 |  4.47 |  7.17 |  3.95 |  7.06 |  4.85 |  7.28 |  7.70 |  4.89 |  6.55 |
|         3 |  8.30 |  6.74 |  4.90 |  5.24 |  6.02 |  4.65 |  5.36 |  7.66 |  5.50 |  3.67 |  6.41 |  5.50 |  7.41 |  3.59 |  4.84 |  7.91 |  2.82 |  7.60 |  5.73 |  4.21 |  3.80 |  6.63 |  6.79 |  5.16 |  4.06 |  6.62 |  5.11 |  6.03 |  6.41 |  6.19 |  5.22 |  3.44 |  7.27 |  3.43 |  6.51 |  4.03 |  6.85 |  7.14 |  3.77 |  5.83 |
|         4 |  7.97 |  5.63 |  4.50 |  6.23 |  6.67 |  3.67 |  4.86 |  7.22 |  5.24 |  2.86 |  5.92 |  4.92 |  7.01 |  3.30 |  4.72 |  7.22 |  2.47 |  7.63 |  4.81 |  3.64 |  4.04 |  6.00 |  6.67 |  4.08 |  3.30 |  5.44 |  4.08 |  6.15 |  5.98 |  5.61 |  3.75 |  3.01 |  6.88 |  3.64 |  6.35 |  3.50 |  6.97 |  6.62 |  4.92 |  4.62 |
|         5 |  8.05 |  4.53 |  4.21 |  6.05 |  6.75 |  3.78 |  4.14 |  6.78 |  5.43 |  2.26 |  5.60 |  4.37 |  6.79 |  3.19 |  4.66 |  6.66 |  2.41 |  7.53 |  3.93 |  3.11 |  5.17 |  4.83 |  6.21 |  4.06 |  2.79 |  4.27 |  3.51 |  5.29 |  4.88 |  5.53 |  3.30 |  2.60 |  6.38 |  3.39 |  6.36 |  3.49 |  6.78 |  5.91 |  5.00 |  3.70 |
|         6 |  8.19 |  3.66 |  2.97 |  5.38 |  6.54 |  3.53 |  4.04 |  6.51 |  5.42 |  1.34 |  4.73 |  3.07 |  6.73 |  3.10 |  4.88 |  6.21 |  2.35 |  7.00 |  3.36 |  2.63 |  6.48 |  3.58 |  6.38 |  4.29 |  3.06 |  4.09 |  2.88 |  4.94 |  4.35 |  5.47 |  2.82 |  2.46 |  5.89 |  2.92 |  6.69 |  3.30 |  6.28 |  5.65 |  5.28 |  3.74 |
|         7 | 10.45 |  5.25 |  5.52 |  4.97 |  6.00 |  5.68 |  7.39 |  9.42 |  5.70 |  1.93 |  7.60 |  5.10 |  8.97 |  4.15 |  4.85 |  6.37 |  6.34 |  8.34 |  4.37 |  2.81 |  5.90 |  5.84 |  5.63 |  4.40 |  3.89 |  6.17 |  4.08 |  4.93 |  4.84 |  7.30 |  4.57 |  3.87 |  7.69 |  3.62 |  9.71 |  3.35 |  8.68 |  5.72 |  5.07 |  5.84 |
|         8 | 10.51 |  6.55 |  5.44 |  6.75 |  8.82 |  6.28 |  7.37 |  9.44 |  7.93 |  7.58 |  8.10 |  5.09 |  8.77 |  5.88 |  8.27 |  8.02 |  6.97 |  8.72 |  6.23 |  6.60 |  8.58 |  6.30 |  9.61 |  5.03 |  6.20 |  6.99 |  6.39 |  8.39 |  8.21 |  7.62 |  6.59 |  5.33 |  7.65 |  5.91 | 10.17 |  6.00 |  9.57 |  8.44 |  6.73 |  6.74 |
|         9 | 12.43 |  6.15 |  5.96 |  5.54 | 10.70 |  7.00 |  5.87 |  9.54 | 10.71 | 10.75 |  8.60 |  5.37 | 10.49 |  3.92 |  8.75 |  6.53 |  5.89 | 10.42 |  4.76 |  8.62 |  8.04 |  5.96 |  9.48 |  5.62 |  6.30 |  5.72 |  5.85 | 10.84 |  8.52 |  7.44 |  6.27 |  5.45 |  7.62 |  6.64 |  9.95 |  7.27 | 11.23 |  9.13 |  7.44 |  5.83 |
|        10 | 15.90 |  8.90 |  8.81 |  7.76 | 13.45 |  8.72 |  6.93 |  9.62 | 14.12 | 11.09 | 11.68 |  9.86 | 12.31 |  4.30 | 12.56 |  8.41 |  7.70 | 14.43 |  5.07 |  9.43 | 12.08 |  7.02 | 10.17 |  9.74 | 10.96 | 10.85 | 10.10 | 14.08 | 10.97 | 11.39 |  9.89 |  5.87 | 10.82 |  7.34 | 11.52 |  7.32 | 14.84 | 11.70 | 12.27 |  9.03 |
|        11 | 19.20 | 16.30 | 13.05 | 11.51 | 16.69 | 12.44 | 10.06 | 11.97 | 15.97 | 10.17 | 14.81 | 12.96 | 14.18 |  6.42 | 14.46 | 12.11 |  8.98 | 17.22 |  8.98 | 10.60 | 14.06 |  9.53 | 12.13 | 13.61 | 14.83 | 14.97 | 15.18 | 16.35 | 13.08 | 16.99 | 12.51 |  9.30 | 13.80 | 10.27 | 12.08 |  9.08 | 16.22 | 15.05 | 16.25 | 12.50 |
|        12 | 19.80 | 19.03 | 14.49 | 13.43 | 18.27 | 14.82 | 10.75 | 16.03 | 17.00 |  8.74 | 16.36 | 13.70 | 15.62 | 10.41 | 15.44 | 15.39 |  9.94 | 18.23 | 11.39 | 12.25 | 16.39 | 11.71 | 15.24 | 15.75 | 16.41 | 16.13 | 17.83 | 17.03 | 13.85 | 19.38 | 14.02 | 10.34 | 15.16 | 12.59 | 11.93 | 11.93 | 16.45 | 15.93 | 18.26 | 14.15 |
|        13 | 19.98 | 19.83 | 14.89 | 15.79 | 19.18 | 16.29 | 11.31 | 18.10 | 17.72 | 11.36 | 19.12 | 14.16 | 17.01 | 12.76 | 16.86 | 17.04 | 11.43 | 19.72 | 12.30 | 14.06 | 19.47 | 12.30 | 17.01 | 17.70 | 17.81 | 16.44 | 19.24 | 16.76 | 14.89 | 20.13 | 16.16 | 11.77 | 16.59 | 14.86 | 12.48 | 15.38 | 17.36 | 16.76 | 19.33 | 14.95 |
|        14 | 19.56 | 19.99 | 16.08 | 17.28 | 19.66 | 17.48 | 11.17 | 18.54 | 17.89 | 14.43 | 19.46 | 15.56 | 17.12 | 15.67 | 17.70 | 18.19 | 13.59 | 19.63 | 14.65 | 16.08 | 20.43 | 13.06 | 18.48 | 18.68 | 18.87 | 16.80 | 19.60 | 16.70 | 15.19 | 20.80 | 16.84 | 12.47 | 17.05 | 15.09 | 14.10 | 17.94 | 17.29 | 17.22 | 19.45 | 15.41 |
|        15 | 19.03 | 19.92 | 16.06 | 17.82 | 19.89 | 17.88 | 10.99 | 18.51 | 17.68 | 15.00 | 19.11 | 16.23 | 17.43 | 17.09 | 17.72 | 18.43 | 15.12 | 19.48 | 15.95 | 17.16 | 20.46 | 13.63 | 19.36 | 18.93 | 19.29 | 16.87 | 19.64 | 17.43 | 16.55 | 20.94 | 17.03 | 12.50 | 17.08 | 15.04 | 14.46 | 18.50 | 16.93 | 17.43 | 19.02 | 16.25 |
|        16 | 18.35 | 18.87 | 15.56 | 17.42 | 18.90 | 17.58 | 10.17 | 17.41 | 17.15 | 15.01 | 18.67 | 16.20 | 17.40 | 17.47 | 16.85 | 18.39 | 15.61 | 19.05 | 16.02 | 16.93 | 20.13 | 13.54 | 19.11 | 18.57 | 18.99 | 16.06 | 18.94 | 17.61 | 16.55 | 20.52 | 16.72 | 12.13 | 16.22 | 14.20 | 14.63 | 18.16 | 16.08 | 17.08 | 17.02 | 15.97 |
|        17 | 14.48 | 15.72 | 13.40 | 13.17 | 15.64 | 14.96 |  8.62 | 14.49 | 14.45 | 13.02 | 15.71 | 13.98 | 14.15 | 16.70 | 13.89 | 15.14 | 13.97 | 16.70 | 13.99 | 15.21 | 17.87 | 11.61 | 16.62 | 16.14 | 15.72 | 13.10 | 16.43 | 16.46 | 13.84 | 17.96 | 14.68 | 11.45 | 12.99 | 11.70 | 13.02 | 14.84 | 12.98 | 14.61 | 13.57 | 14.01 |
|        18 |  6.46 |  7.99 |  7.12 |  4.65 |  6.18 |  6.70 |  4.56 |  7.67 |  7.76 |  9.23 |  8.01 |  7.33 |  4.91 |  9.27 |  5.80 |  6.04 |  7.52 |  9.24 |  7.13 |  8.77 |  8.97 |  5.06 |  7.48 |  7.80 |  6.56 |  5.54 |  9.62 |  8.12 |  6.05 | 10.79 |  7.36 |  6.76 |  4.70 |  3.37 |  5.00 |  7.51 |  4.84 |  7.97 |  5.22 |  8.21 |
|        19 |  4.94 |  3.44 |  4.59 |  3.11 |  6.45 |  1.70 |  3.90 |  8.74 |  3.31 |  7.62 |  5.00 |  3.84 |  2.12 |  4.45 |  3.55 |  3.66 |  4.64 |  4.54 |  2.85 |  8.14 |  6.80 |  2.83 |  5.98 |  4.04 |  3.29 |  1.96 |  4.38 |  2.71 |  3.61 |  3.49 |  4.93 |  3.89 |  2.96 |  3.33 |  2.29 |  3.03 |  7.38 |  4.91 |  2.50 |  5.11 |
|        20 |  6.22 |  4.84 |  2.31 |  3.47 |  6.66 |  2.80 |  2.51 |  8.11 |  0.58 |  5.42 |  6.25 |  2.49 |  2.25 |  4.60 |  3.92 |  5.22 |  5.98 |  3.60 |  3.14 |  7.43 |  8.43 |  4.78 |  6.51 |  4.08 |  3.78 |  2.21 |  3.55 |  2.84 |  4.28 |  4.71 |  6.31 |  2.64 |  3.18 |  3.82 |  2.30 |  3.21 |  7.54 |  5.32 |  4.10 |  4.66 |
|        21 |  6.11 |  5.18 |  1.54 |  3.24 |  5.04 |  2.71 |  3.43 |  6.78 |  0.80 |  3.06 |  6.08 |  2.50 |  1.98 |  4.55 |  3.64 |  5.22 |  5.96 |  3.91 |  3.12 |  5.37 |  7.78 |  4.56 |  5.56 |  4.61 |  3.79 |  2.17 |  3.80 |  2.12 |  4.33 |  4.63 |  6.41 |  2.64 |  4.49 |  3.28 |  1.12 |  3.39 |  7.01 |  5.47 |  4.07 |  4.92 |
|        22 |  3.80 |  4.00 |  1.05 |  1.83 |  3.21 |  2.35 |  3.22 |  5.89 |  2.06 |  1.72 |  4.38 |  1.83 |  0.95 |  3.33 |  2.85 |  4.36 |  4.45 |  3.10 |  2.55 |  4.95 |  5.86 |  2.61 |  3.19 |  4.29 |  3.48 |  1.91 |  2.73 |  2.00 |  3.08 |  3.54 |  4.96 |  1.34 |  4.63 |  1.93 |  1.24 |  3.34 |  4.41 |  4.61 |  1.38 |  3.43 |
|        23 |  2.19 |  3.10 |  2.32 |  2.39 |  2.09 |  1.38 |  1.24 |  5.37 |  3.34 |  3.02 |  3.22 |  1.52 |  1.60 |  3.75 |  2.09 |  2.51 |  3.39 |  2.46 |  2.06 |  6.34 |  3.94 |  1.99 |  3.80 |  2.13 |  2.10 |  1.53 |  1.68 |  2.27 |  2.33 |  2.75 |  4.33 |  2.53 |  3.91 |  1.81 |  1.90 |  4.42 |  3.36 |  3.90 |  2.18 |  2.74 |
|        24 |  1.70 |  2.22 |  3.71 |  3.00 |  2.01 |  3.62 |  2.91 |  3.74 |  5.01 |  4.34 |  1.58 |  1.82 |  2.48 |  3.79 |  2.56 |  1.49 |  4.23 |  3.37 |  2.37 |  8.44 |  1.93 |  2.10 |  3.01 |  1.59 |  2.05 |  1.46 |  2.33 |  2.10 |  2.66 |  1.59 |  2.38 |  2.65 |  1.22 |  1.55 |  2.78 |  5.64 |  1.30 |  2.62 |  3.12 |  3.27 |
|        25 |  1.68 |  4.29 |  4.93 |  2.75 |  2.63 |  4.37 |  3.18 |  2.23 |  5.01 |  4.87 |  1.53 |  2.86 |  3.03 |  4.29 |  2.43 |  1.49 |  6.12 |  4.51 |  2.25 |  8.75 |  1.39 |  2.69 |  3.03 |  1.34 |  1.59 |  2.36 |  2.99 |  3.14 |  3.24 |  1.61 |  1.06 |  2.19 |  2.90 |  1.35 |  4.36 |  6.01 |  1.28 |  2.58 |  3.63 |  2.60 |
|        26 |  3.05 |  5.49 |  5.55 |  2.41 |  4.22 |  5.14 |  3.10 |  1.63 |  5.02 |  5.69 |  2.84 |  4.42 |  3.64 |  5.07 |  1.38 |  1.50 |  7.72 |  5.26 |  2.52 |  9.38 |  0.57 |  3.40 |  2.89 |  1.65 |  1.72 |  2.76 |  4.32 |  3.81 |  3.87 |  1.89 |  2.84 |  1.68 |  4.17 |  1.46 |  4.97 |  7.30 |  0.98 |  1.36 |  3.88 |  2.31 |
|        27 |  3.41 |  5.37 |  5.64 |  2.40 |  4.45 |  5.08 |  3.72 |  1.47 |  4.14 |  5.67 |  2.91 |  4.47 |  3.98 |  5.10 |  2.06 |  2.58 |  7.88 |  5.23 |  2.86 |  9.44 |  1.14 |  3.58 |  3.45 |  1.67 |  1.45 |  2.49 |  5.14 |  3.60 |  4.82 |  1.94 |  3.61 |  1.70 |  4.17 |  2.39 |  5.26 |  7.27 |  0.61 |  1.78 |  3.59 |  2.73 |
|        28 |  3.37 |  3.90 |  5.43 |  2.54 |  4.10 |  6.13 |  3.73 |  2.18 |  4.65 |  5.39 |  2.71 |  4.69 |  4.00 |  5.59 |  2.77 |  4.01 |  7.54 |  4.86 |  3.65 |  8.29 |  2.31 |  3.93 |  4.62 |  1.51 |  1.52 |  3.28 |  5.38 |  3.11 |  5.25 |  2.56 |  3.74 |  1.77 |  4.30 |  2.91 |  6.09 |  6.38 |  1.26 |  2.10 |  3.71 |  4.22 |
|        29 |  2.81 |  4.11 |  5.00 |  3.09 |  3.58 |  6.14 |  2.95 |  2.32 |  4.99 |  5.24 |  3.05 |  4.78 |  3.50 |  5.64 |  2.49 |  4.16 |  7.32 |  4.79 |  3.93 |  8.18 |  2.60 |  3.39 |  4.62 |  1.53 |  2.18 |  3.26 |  5.70 |  4.29 |  6.20 |  3.25 |  3.37 |  1.78 |  4.29 |  3.45 |  6.81 |  7.02 |  1.40 |  2.72 |  3.59 |  4.25 |
