# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  77.22 |  96.82 |  76.57 | 100.00 |  96.79 |  45.46 |  98.52 |  60.96 |  80.99 |  95.88 |  99.14 | 100.00 | 100.00 | 100.00 |  44.63 |  92.71 |  85.44 |  94.21 | 100.00 |  77.11 |  67.85 |  99.83 |  82.21 |  66.06 |  98.48 |  78.54 |  89.02 | 100.00 |  46.95 | 100.00 |  99.75 |  90.54 | 100.00 |  85.76 | 100.00 |  76.08 |  73.71 |  29.24 |  42.08 | 100.00 |
|         1 |  69.96 | 100.00 |  69.92 | 100.00 | 100.00 |  68.15 |  99.97 |  56.93 |  77.09 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  97.95 |  95.37 |  91.61 | 100.00 | 100.00 |  68.84 |  71.48 | 100.00 |  70.56 |  94.12 | 100.00 | 100.00 | 100.00 | 100.00 |  51.90 | 100.00 | 100.00 | 100.00 | 100.00 |  82.51 | 100.00 |  99.69 | 100.00 |  27.63 |  94.26 | 100.00 |
|         2 |  57.52 | 100.00 |  87.52 | 100.00 |  99.94 |  74.62 | 100.00 |  79.62 |  79.31 | 100.00 | 100.00 | 100.00 | 100.00 |  94.76 | 100.00 | 100.00 |  91.66 | 100.00 | 100.00 |  86.45 |  72.02 | 100.00 |  93.08 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  91.25 | 100.00 | 100.00 | 100.00 | 100.00 |  96.26 | 100.00 | 100.00 | 100.00 |  18.51 | 100.00 | 100.00 |
|         3 |  87.97 | 100.00 |  90.93 | 100.00 | 100.00 |  98.75 | 100.00 |  98.94 |  66.77 | 100.00 | 100.00 | 100.00 | 100.00 |  88.41 | 100.00 | 100.00 |  86.52 | 100.00 | 100.00 | 100.00 |  81.10 |  99.46 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.04 | 100.00 | 100.00 | 100.00 |  34.17 | 100.00 | 100.00 |
|         4 |  85.87 | 100.00 |  96.33 | 100.00 |  89.64 | 100.00 | 100.00 |  99.25 |  72.26 |  99.40 | 100.00 | 100.00 | 100.00 |  99.58 | 100.00 |  96.89 |  86.01 | 100.00 |  98.25 | 100.00 |  81.73 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  94.83 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  97.03 | 100.00 | 100.00 | 100.00 | 100.00 |  99.94 |
|         5 |  85.30 |  99.65 | 100.00 |  98.38 |  81.68 | 100.00 |  99.91 |  97.33 | 100.00 |  95.83 |  98.05 |  98.12 |  97.72 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  96.89 |  93.31 | 100.00 | 100.00 | 100.00 |  99.70 | 100.00 |  99.02 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  96.47 | 100.00 | 100.00 |  95.47 |  94.74 |
|         6 |  96.46 |  99.44 |  95.88 |  97.18 | 100.00 |  90.50 | 100.00 |  91.78 | 100.00 |  99.66 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  98.07 | 100.00 |  95.07 |  99.73 |  99.26 |  95.91 |  94.01 | 100.00 | 100.00 |  99.24 | 100.00 | 100.00 |  99.65 | 100.00 | 100.00 | 100.00 |  90.47 | 100.00 |  98.79 | 100.00 | 100.00 | 100.00 |  99.31 |
|         7 | 100.00 | 100.00 |  90.11 |  99.17 | 100.00 |  83.10 |  77.37 |  75.61 |  99.49 |  92.22 | 100.00 | 100.00 | 100.00 |  98.19 |  98.03 |  98.49 | 100.00 |  95.80 | 100.00 |  96.63 | 100.00 | 100.00 |  92.27 | 100.00 |  99.83 |  89.31 |  99.49 | 100.00 | 100.00 | 100.00 |  99.66 |  96.56 | 100.00 |  97.73 |  96.68 | 100.00 | 100.00 |  98.60 | 100.00 | 100.00 |
|         8 | 100.00 |  99.03 |  78.46 | 100.00 |  80.50 |  86.65 |  80.77 |  95.10 |  83.28 |  86.92 |  99.94 |  92.78 |  98.76 |  80.68 | 100.00 |  96.71 |  99.05 |  85.15 | 100.00 |  83.32 | 100.00 | 100.00 |  89.50 | 100.00 |  97.63 |  84.71 |  98.27 | 100.00 |  71.98 |  99.16 | 100.00 |  80.73 | 100.00 | 100.00 |  94.21 | 100.00 | 100.00 |  99.72 | 100.00 | 100.00 |
|         9 | 100.00 |  99.42 |  69.82 |  94.53 |  87.12 |  67.34 |  64.41 |  96.63 |  93.01 |  96.53 |  99.34 | 100.00 |  92.80 |  70.13 |  99.60 |  95.46 | 100.00 | 100.00 | 100.00 |  74.71 |  68.38 |  99.61 |  87.78 |  97.63 |  72.48 |  62.64 |  97.59 |  98.68 |  62.48 |  98.82 |  98.18 |  68.25 |  97.46 | 100.00 |  76.49 |  89.06 |  99.38 | 100.00 |  96.48 |  87.73 |
|        10 |  99.76 |  93.83 |  64.49 |  74.99 |  93.81 |  76.87 |  61.57 |  91.60 |  97.87 | 100.00 |  94.67 |  91.46 |  70.06 |  71.11 |  89.79 |  82.05 | 100.00 |  95.02 | 100.00 |  83.53 |  60.57 |  98.02 |  89.88 |  85.84 |  45.56 |  68.82 |  86.51 |  97.06 |  44.35 | 100.00 |  94.04 |  76.78 | 100.00 | 100.00 |  53.73 |  75.06 |  89.55 | 100.00 |  84.09 |  80.52 |
|        11 |  99.15 |  69.79 |  68.12 |  59.90 |  87.31 |  68.67 |  71.06 |  92.93 |  96.46 | 100.00 |  71.37 |  91.35 |  88.75 |  80.55 | 100.00 |  79.60 | 100.00 |  97.51 |  91.96 |  82.45 |  54.79 |  98.69 |  97.56 |  80.53 |  43.09 |  89.05 |  80.05 |  85.24 |  65.40 | 100.00 |  82.62 |  95.16 | 100.00 | 100.00 |  94.79 |  73.00 |  97.53 | 100.00 |  92.99 |  75.97 |
|        12 | 100.00 |  51.19 |  72.66 |  78.93 |  91.71 |  58.17 |  82.27 |  88.93 |  85.50 |  89.70 |  85.96 |  93.04 |  92.83 |  76.13 |  99.50 |  80.92 | 100.00 |  96.82 |  68.11 |  65.29 |  46.51 |  93.12 |  83.84 | 100.00 |  79.68 | 100.00 |  85.51 |  83.31 |  92.76 |  71.75 |  80.28 |  89.01 |  88.38 | 100.00 |  94.51 |  83.00 |  86.61 | 100.00 |  94.91 |  76.29 |
|        13 | 100.00 |  76.53 |  89.38 |  62.89 |  90.06 |  74.69 |  92.79 |  92.75 |  99.96 |  90.75 |  90.03 |  77.96 |  82.99 |  80.58 |  92.59 |  96.10 | 100.00 |  95.70 |  92.15 |  58.98 |  98.23 |  86.46 |  88.77 |  92.68 |  96.08 | 100.00 |  65.43 |  87.25 |  83.88 |  86.31 |  89.22 |  76.26 |  99.99 | 100.00 |  90.89 |  84.04 | 100.00 | 100.00 |  80.01 |  70.89 |
|        14 | 100.00 | 100.00 |  75.92 | 100.00 | 100.00 | 100.00 | 100.00 |  99.12 | 100.00 |  94.75 |  96.43 | 100.00 |  62.82 |  80.48 | 100.00 | 100.00 | 100.00 |  86.77 | 100.00 |  79.06 | 100.00 |  70.07 | 100.00 |  69.25 | 100.00 | 100.00 |  86.91 |  97.66 |  74.22 | 100.00 | 100.00 | 100.00 | 100.00 |  99.08 |  81.07 | 100.00 | 100.00 |  99.48 |  69.63 | 100.00 |
|        15 |  98.27 | 100.00 |  98.78 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  96.04 | 100.00 | 100.00 | 100.00 |  96.61 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  66.36 | 100.00 |  53.81 | 100.00 | 100.00 | 100.00 |  69.37 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  92.40 | 100.00 | 100.00 | 100.00 |  57.38 | 100.00 |
|        16 | 100.00 | 100.00 |  88.94 | 100.00 | 100.00 | 100.00 | 100.00 |  97.31 |  95.18 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.76 | 100.00 | 100.00 | 100.00 |  54.51 |  99.11 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |
|        17 | 100.00 | 100.00 |  93.15 |  92.60 |  86.47 | 100.00 | 100.00 | 100.00 |  99.58 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  83.61 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.93 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |
