# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  3.97 |  2.43 |  1.86 |  2.10 |  3.48 |  3.56 |  7.12 |  4.17 |  2.82 |  3.59 |  4.54 |  4.68 |  1.28 |  1.50 |  3.00 |  1.88 |  2.18 |  3.34 |  3.68 |  3.56 |  3.09 |  1.46 |  2.92 |  2.97 |  2.09 |  2.62 |  4.69 |  2.83 |  3.15 |  3.51 |  2.42 |  3.53 |  1.62 |  1.19 |  2.16 |  2.13 |  5.80 |  1.41 |  3.50 |  3.26 |
|         1 |  3.48 |  2.15 |  2.08 |  4.82 |  3.16 |  2.40 |  4.59 |  3.81 |  3.76 |  1.67 |  2.64 |  4.38 |  2.06 |  3.78 |  2.94 |  2.44 |  5.66 |  4.08 |  0.50 |  4.36 |  2.74 |  2.33 |  1.21 |  1.00 |  1.16 |  2.21 |  4.76 |  1.37 |  1.97 |  3.72 |  3.55 |  2.71 |  3.43 |  1.70 |  2.54 |  2.29 |  2.98 |  4.93 |  4.73 |  3.04 |
|         2 |  1.81 |  3.08 |  2.41 |  3.66 |  4.08 |  4.21 |  4.19 |  4.09 |  5.79 |  1.73 |  0.47 |  4.03 |  4.32 |  3.46 |  2.94 |  3.50 |  6.47 |  2.62 |  2.79 |  5.03 |  4.05 |  1.20 |  1.56 |  2.38 |  1.84 |  2.16 |  3.26 |  0.58 |  4.40 |  3.92 |  3.69 |  2.05 |  2.72 |  2.95 |  1.05 |  1.69 |  2.59 |  4.90 |  3.96 |  3.07 |
|         3 |  2.33 |  3.93 |  4.22 |  1.93 |  4.15 |  3.84 |  5.33 |  4.86 |  5.24 |  1.71 |  0.28 |  3.39 |  2.30 |  4.45 |  3.49 |  3.09 |  5.27 |  2.65 |  1.43 |  5.02 |  3.80 |  0.63 |  2.53 |  2.90 |  3.55 |  2.74 |  3.04 |  1.77 |  3.72 |  4.09 |  3.58 |  3.91 |  4.01 |  4.30 |  2.51 |  1.97 |  3.26 |  5.81 |  3.29 |  3.75 |
|         4 |  3.23 |  5.17 |  3.19 |  3.38 |  4.58 |  2.01 |  5.23 |  4.74 |  2.65 |  1.52 |  1.02 |  2.85 |  2.55 |  4.61 |  5.37 |  2.75 |  3.54 |  2.23 |  1.65 |  5.05 |  3.94 |  4.12 |  4.15 |  3.65 |  4.64 |  3.46 |  1.95 |  3.07 |  3.89 |  3.58 |  3.31 |  2.94 |  4.41 |  5.80 |  3.03 |  3.43 |  3.91 |  2.99 |  3.84 |  4.47 |
|         5 |  2.73 |  4.90 |  3.91 |  2.18 |  3.41 |  1.94 |  5.83 |  4.99 |  0.97 |  3.67 |  2.24 |  3.74 |  3.86 |  5.53 |  3.59 |  3.24 |  2.77 |  2.04 |  3.43 |  4.83 |  4.01 |  4.78 |  4.09 |  4.27 |  4.29 |  4.67 |  2.68 |  4.37 |  3.63 |  3.88 |  2.99 |  2.76 |  4.62 |  6.43 |  3.06 |  4.92 |  4.05 |  2.67 |  3.87 |  4.03 |
|         6 |  4.02 |  4.94 |  3.89 |  1.40 |  4.46 |  4.61 |  5.83 |  5.03 |  1.82 |  4.80 |  2.90 |  3.51 |  5.31 |  3.97 |  0.89 |  3.57 |  2.67 |  2.36 |  4.86 |  4.24 |  4.19 |  6.49 |  2.99 |  5.52 |  4.54 |  5.40 |  1.85 |  4.33 |  4.43 |  3.23 |  3.22 |  3.02 |  4.30 |  6.07 |  3.32 |  5.28 |  3.92 |  2.72 |  4.11 |  4.28 |
|         7 |  5.35 |  6.34 |  6.21 |  2.96 |  6.08 |  4.67 |  6.22 |  5.27 |  3.58 |  6.39 |  3.81 |  3.94 |  8.11 |  5.43 |  2.54 |  2.08 |  2.49 |  4.64 |  5.93 |  4.96 |  5.29 |  6.46 |  1.14 |  4.87 |  6.06 |  6.35 |  3.22 |  2.37 |  4.36 |  2.20 |  3.02 |  5.44 |  4.98 |  6.85 |  6.16 |  3.80 |  4.14 |  2.36 |  4.31 |  5.12 |
|         8 |  6.96 |  5.96 |  7.13 |  4.80 |  5.67 |  4.68 |  5.52 |  5.17 |  5.20 |  5.30 |  3.23 |  6.10 |  6.16 |  6.56 |  3.64 |  4.87 |  4.31 |  7.31 |  4.87 |  7.93 | 10.00 |  8.52 |  5.81 |  7.75 |  7.43 |  8.42 |  7.74 |  5.60 |  4.53 |  2.24 |  1.76 |  4.51 |  6.00 |  8.67 |  6.47 |  4.49 |  5.33 |  7.13 |  5.47 |  4.14 |
|         9 |  4.94 |  5.56 |  5.86 |  6.42 |  7.26 |  6.71 |  7.95 |  7.83 |  6.42 |  7.40 |  6.46 |  5.55 |  7.83 |  9.85 |  4.73 |  6.52 |  5.65 |  9.78 |  6.01 |  6.98 |  9.68 | 10.84 |  5.65 |  8.76 |  8.96 |  9.65 |  8.70 |  6.52 |  4.93 |  3.80 |  4.77 |  4.79 |  5.48 | 10.77 |  6.16 |  5.64 |  7.38 | 10.30 |  5.82 |  5.13 |
|        10 |  5.28 |  7.03 |  5.36 |  8.72 |  8.63 |  5.13 | 11.50 | 11.33 |  8.47 |  7.53 |  7.04 |  7.08 | 12.46 | 10.10 |  7.20 |  5.03 |  6.66 |  9.52 |  7.97 |  7.23 | 10.85 |  8.87 |  3.91 | 13.17 | 12.60 |  8.63 |  9.31 |  8.10 |  6.38 |  6.02 |  5.36 |  6.84 |  5.04 | 12.61 |  5.72 |  6.22 |  9.75 |  7.05 |  8.07 |  6.85 |
|        11 |  7.33 |  9.21 |  6.54 | 11.79 | 10.52 |  6.29 | 11.14 | 10.68 | 10.59 |  8.91 |  7.34 |  9.09 | 18.43 |  9.48 | 12.89 |  4.39 |  7.72 | 10.58 | 12.26 |  8.01 | 13.69 | 13.43 |  4.92 | 19.37 |  8.98 |  8.43 |  9.55 |  9.36 |  7.74 |  8.27 |  7.83 |  7.51 |  5.44 | 13.25 |  6.30 |  7.19 | 15.89 |  7.84 |  8.87 |  8.87 |
|        12 | 10.80 |  9.45 | 10.38 | 12.37 |  9.73 |  6.52 | 12.13 | 10.89 | 10.02 |  9.34 | 10.03 | 11.99 | 20.39 |  9.28 | 14.56 |  5.79 |  6.59 | 12.82 | 11.46 |  9.18 | 15.62 | 19.71 |  7.51 | 16.56 |  9.65 | 10.23 | 11.39 | 14.49 |  9.05 | 12.79 | 11.97 | 10.52 | 11.10 | 14.86 |  7.82 |  8.76 | 19.38 |  9.90 |  9.13 |  8.08 |
|        13 | 14.60 | 12.88 | 14.27 | 12.20 |  9.17 | 10.01 | 12.47 | 14.59 |  8.35 |  9.09 | 13.00 | 15.33 | 18.13 | 12.62 | 13.37 |  7.70 |  7.50 | 14.87 | 12.98 | 10.60 | 16.84 | 20.31 | 11.89 | 13.21 | 13.61 | 13.68 | 14.34 | 14.27 | 11.37 | 14.42 | 13.34 | 12.56 | 12.52 | 13.87 | 12.98 | 12.87 | 19.38 | 13.45 |  9.98 | 10.43 |
|        14 | 12.35 | 12.16 | 11.29 | 11.69 |  9.10 | 11.49 | 12.37 | 15.15 |  8.99 |  8.98 | 11.80 | 12.61 | 14.89 | 14.67 | 11.92 |  9.28 |  8.16 | 13.68 | 14.70 | 14.48 | 15.05 | 16.82 | 14.00 | 12.63 | 12.85 | 13.78 | 15.30 | 12.91 | 10.24 | 11.97 | 13.85 | 13.76 | 11.28 | 13.41 | 14.99 | 12.82 | 16.62 | 15.37 | 11.27 | 13.04 |
|        15 | 10.25 | 11.74 |  8.40 |  9.12 |  9.31 | 13.25 |  9.52 | 11.04 |  8.83 |  9.40 | 11.85 |  8.94 | 12.35 | 14.56 | 10.63 |  7.78 |  9.86 | 12.81 | 10.74 | 13.34 | 11.57 | 14.72 | 12.47 | 11.61 | 11.52 | 10.91 | 12.30 | 13.58 |  9.37 |  9.95 | 13.26 | 15.88 | 11.16 | 12.68 | 12.73 | 10.63 | 18.87 | 15.55 | 10.03 | 10.82 |
|        16 | 10.11 |  9.81 |  9.69 |  7.26 |  7.59 | 11.87 |  8.92 |  9.67 |  8.07 |  9.31 | 13.27 |  9.08 | 11.31 | 12.70 |  9.95 | 10.98 | 10.94 | 12.00 |  8.64 | 10.85 | 11.46 | 14.79 | 11.18 | 11.40 | 10.85 | 10.45 | 11.42 | 10.49 |  9.24 |  9.55 | 12.12 | 13.51 |  8.98 | 10.38 | 11.11 |  9.04 | 16.38 | 13.58 |  8.30 | 10.10 |
|        17 |  8.78 |  9.16 | 10.11 |  7.48 |  5.00 | 11.49 | 10.38 |  8.41 |  6.29 |  9.36 | 12.42 |  8.15 | 10.43 | 12.55 |  9.40 | 10.69 |  8.10 |  9.63 |  7.01 |  8.91 | 12.32 | 11.67 |  9.24 |  9.13 |  8.18 |  8.25 |  8.52 |  9.37 |  7.49 |  8.58 | 10.40 | 10.76 |  8.19 |  8.19 |  8.57 |  7.32 | 12.64 | 10.82 |  5.70 |  9.31 |
|        18 | 10.90 |  8.75 |  8.68 |  7.06 |  4.94 |  9.31 |  9.80 |  7.91 |  5.35 |  9.62 | 11.61 |  6.88 |  9.18 | 11.07 |  8.34 |  7.35 |  7.15 |  6.70 |  6.14 |  8.19 |  9.50 |  8.25 |  7.24 |  8.99 |  5.96 |  7.07 |  6.42 | 12.67 |  6.82 |  8.27 |  7.79 |  7.99 |  9.13 |  7.14 |  5.84 |  6.58 | 10.28 |  7.62 |  4.73 |  8.08 |
|        19 | 12.90 |  8.18 |  8.63 |  6.71 |  5.01 |  8.73 |  9.59 |  7.63 |  4.44 |  8.72 | 13.28 |  7.07 |  8.16 | 10.61 |  7.04 |  7.41 |  6.61 |  5.44 |  5.94 |  7.96 |  7.39 |  7.29 |  7.49 |  9.55 |  4.42 |  7.24 |  6.44 | 12.77 |  7.20 |  8.31 |  7.92 |  6.19 |  9.56 |  6.29 |  5.76 |  6.10 | 10.24 |  5.63 |  5.59 |  8.20 |
|        20 | 14.92 |  7.51 |  8.37 |  6.93 |  5.21 |  7.88 |  9.64 |  7.47 |  3.82 |  8.27 | 14.08 |  7.54 |  7.09 | 10.72 |  6.45 |  7.75 |  6.51 |  5.21 |  5.97 |  8.24 |  7.21 |  6.53 |  8.16 |  9.58 |  4.30 |  7.41 |  6.79 | 11.43 |  7.01 |  7.89 |  8.24 |  4.83 |  8.78 |  6.52 |  6.05 |  6.29 | 10.84 |  4.64 |  6.73 |  9.24 |
|        21 | 14.27 |  7.10 |  8.54 |  6.07 |  5.82 |  7.03 |  9.43 |  7.79 |  3.45 |  8.34 | 13.11 |  7.76 |  7.35 | 10.77 |  5.84 |  7.94 |  6.29 |  5.27 |  5.77 |  8.06 |  7.40 |  5.86 |  8.15 |  8.74 |  3.94 |  7.33 |  6.73 | 10.41 |  7.41 |  7.23 |  9.44 |  4.32 |  8.94 |  6.85 |  6.51 |  6.51 |  9.74 |  4.94 |  6.72 |  8.96 |
|        22 | 12.20 |  6.61 |  8.61 |  5.38 |  6.47 |  6.59 |  9.78 |  7.41 |  3.84 |  7.45 | 11.16 |  7.26 |  7.14 | 10.61 |  5.30 |  8.65 |  6.10 |  4.35 |  5.79 |  8.05 |  7.10 |  5.62 |  7.47 |  7.04 |  3.84 |  7.22 |  6.55 |  8.42 |  6.76 |  6.75 |  9.94 |  3.44 |  9.00 |  6.34 |  6.92 |  6.47 |  8.11 |  5.22 |  6.29 |  9.10 |
|        23 |  9.95 |  6.32 |  8.78 |  5.22 |  6.51 |  6.38 |  9.44 |  7.00 |  3.51 |  6.60 |  9.40 |  8.02 |  7.10 |  9.96 |  5.33 |  8.69 |  5.71 |  3.79 |  5.51 |  7.53 |  6.52 |  5.03 |  6.70 |  6.82 |  3.00 |  6.69 |  5.71 |  7.48 |  6.72 |  6.56 |  8.97 |  3.70 |  9.31 |  6.61 |  6.31 |  5.90 |  7.37 |  5.09 |  6.35 |  8.05 |
|        24 |  9.06 |  5.59 |  8.29 |  5.02 |  6.68 |  6.32 |  9.30 |  6.75 |  3.47 |  6.08 |  8.08 |  8.12 |  6.53 |  9.33 |  4.55 |  7.95 |  5.85 |  3.41 |  5.50 |  6.70 |  5.51 |  4.97 |  6.11 |  6.47 |  4.17 |  5.60 |  5.50 |  6.89 |  6.62 |  6.71 |  8.64 |  4.31 |  9.80 |  5.91 |  5.76 |  6.34 |  6.33 |  4.88 |  6.16 |  7.30 |
