# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  6.26 |  7.45 |  6.54 |  8.00 |  7.76 |  5.47 |  8.07 |  8.52 |  8.36 |  8.37 |  6.29 |  6.62 |  6.61 |  7.43 |  6.56 |  7.59 |  6.37 |  8.92 |  7.29 |  6.58 |  6.98 |  7.93 |  7.97 |  7.92 |  9.45 |  6.53 |  5.95 | 10.60 |  8.44 |  6.00 |  6.29 |  6.91 |  7.93 |  8.80 |  8.26 |  9.67 |  6.13 |  6.54 |  7.47 |  8.57 |
|         2 |  6.35 |  7.81 |  6.24 |  7.80 |  7.95 |  5.73 |  7.78 |  7.55 |  9.30 |  8.36 |  5.72 |  6.91 |  6.86 |  7.43 |  7.68 |  7.72 |  8.73 |  8.64 |  7.28 |  6.52 |  7.69 |  8.75 |  8.95 |  8.05 | 10.54 |  7.56 |  4.20 | 11.36 |  8.43 |  6.26 |  8.30 |  8.66 |  5.76 |  8.76 |  8.37 | 10.14 |  6.47 |  6.79 |  8.60 |  8.49 |
|         3 |  7.28 |  7.66 |  6.23 |  7.55 |  8.23 |  7.27 |  8.15 |  6.83 |  9.37 |  8.27 |  5.81 |  6.44 |  7.57 |  7.68 |  8.04 |  8.53 |  8.82 |  8.67 |  7.32 |  6.30 |  7.88 |  7.74 |  9.00 | 10.79 | 10.79 |  7.51 |  6.55 | 10.96 |  7.65 |  6.25 |  9.06 |  8.14 |  5.80 |  8.85 |  8.42 | 10.75 |  6.37 |  6.97 |  8.79 |  7.19 |
|         4 |  8.39 |  8.56 |  7.65 |  7.52 | 10.11 |  6.93 |  9.29 |  7.65 |  9.06 |  8.71 |  7.56 |  7.10 |  8.83 |  7.84 |  8.81 | 10.56 |  7.21 |  9.41 |  8.14 |  6.25 |  7.83 |  7.10 | 10.03 | 11.50 | 11.64 |  6.65 |  6.95 | 11.28 |  7.55 |  7.76 | 10.52 |  8.04 |  5.77 |  9.15 |  9.13 | 12.06 |  7.60 |  7.83 | 10.53 |  7.65 |
|         5 |  8.25 |  8.92 |  7.60 |  7.64 | 11.17 |  7.63 | 10.03 |  7.65 |  8.72 |  8.78 |  7.55 |  6.69 |  8.82 |  7.52 |  8.87 | 10.74 |  7.17 |  9.59 |  8.92 |  6.19 |  8.94 |  6.90 |  9.99 | 13.03 | 11.66 |  6.00 |  5.26 | 11.27 |  7.35 |  8.54 | 11.79 |  8.13 |  6.52 |  9.22 |  8.51 | 12.34 |  7.59 |  8.00 | 10.82 |  8.46 |
|         6 |  7.30 |  9.35 |  6.05 |  7.65 | 11.14 |  7.79 | 11.14 |  7.81 |  9.94 |  8.69 |  5.68 |  7.19 |  8.65 |  7.55 |  9.37 | 10.55 |  7.34 | 10.36 | 10.04 |  6.42 |  9.95 |  7.05 | 10.96 | 13.89 | 11.59 |  6.54 |  6.67 | 11.86 |  7.88 |  9.79 | 11.61 |  9.85 |  7.03 |  9.26 |  8.94 | 12.69 |  8.59 |  7.89 | 10.66 |  9.80 |
|         7 |  9.02 | 10.65 |  9.18 |  6.95 | 10.51 |  8.99 | 12.82 |  9.06 | 10.36 |  7.54 |  5.59 |  6.90 | 10.04 |  7.84 | 10.64 |  9.74 |  6.87 | 11.14 | 10.17 |  6.94 |  9.88 |  8.20 | 11.47 | 15.36 | 12.52 |  7.38 |  6.74 | 12.85 |  9.17 | 10.69 | 11.70 | 11.90 |  7.07 | 10.14 |  8.95 | 13.52 | 10.23 |  8.15 | 10.51 | 11.35 |
|         8 | 12.09 | 13.39 | 14.15 |  9.82 | 13.91 | 11.51 | 19.18 | 11.58 | 12.47 |  9.40 |  8.15 |  8.23 | 13.54 |  9.95 | 11.85 | 11.88 |  9.98 | 13.95 | 11.99 |  8.17 | 12.43 |  9.35 | 13.57 | 18.94 | 14.97 |  9.64 |  7.78 | 14.26 | 10.35 | 12.66 | 14.03 | 14.94 |  7.67 | 13.45 | 10.65 | 15.62 | 11.59 | 11.63 | 12.58 | 13.43 |
|         9 | 18.72 | 21.14 | 18.62 | 14.24 | 17.99 | 15.73 | 30.05 | 17.16 | 17.83 | 12.80 |  9.34 | 12.80 | 19.84 | 16.15 | 15.97 | 16.71 | 11.11 | 16.01 | 15.79 | 15.63 | 15.09 | 14.96 | 18.87 | 27.02 | 22.05 | 12.75 |  9.80 | 18.00 | 10.30 | 17.80 | 18.91 | 19.08 | 12.42 | 15.65 | 12.51 | 17.78 | 11.93 | 11.80 | 15.61 | 16.13 |
|        10 | 24.72 | 28.68 | 24.26 | 18.68 | 24.04 | 22.46 | 31.03 | 22.32 | 24.13 | 14.81 | 12.85 | 18.59 | 24.23 | 19.82 | 23.31 | 22.75 | 15.48 | 20.52 | 22.34 | 18.17 | 19.51 | 20.09 | 26.18 | 31.99 | 28.16 | 17.13 | 15.83 | 21.45 | 14.04 | 23.47 | 24.50 | 24.29 | 15.58 | 22.00 | 17.59 | 26.48 | 14.33 | 22.32 | 19.30 | 21.18 |
