# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  57.91 |  52.95 |  58.49 |  12.72 |  22.85 |  53.85 |  57.26 |  56.63 |  65.68 |  56.82 |  49.03 |  43.78 |  54.63 |  56.48 |      0 |  46.25 |  56.00 |  53.54 |  51.52 |  43.43 |  41.91 |  51.62 |  27.94 |   4.44 |  49.41 |  57.67 |  55.33 |  12.87 |      0 |  59.59 |  50.21 |  62.65 |  52.54 |  52.42 |  50.27 |  58.81 |  51.64 |  52.86 |  43.45 |  54.75 |
|         1 |  60.17 |  54.66 |  61.01 |  25.20 |  26.36 |  55.73 |  58.43 |  60.59 |  63.96 |  57.15 |  49.95 |  46.16 |  55.69 |  58.15 |   5.23 |  48.05 |  58.97 |  55.54 |  54.21 |  48.88 |  43.18 |  52.26 |  32.32 |  17.83 |  50.23 |  55.18 |  57.92 |  24.26 |   5.89 |  59.11 |  50.37 |  67.81 |  53.67 |  43.07 |  52.40 |  55.64 |  53.15 |  56.18 |  46.30 |  55.77 |
|         2 |  62.05 |  56.75 |  64.40 |  24.90 |  28.09 |  57.68 |  58.80 |  63.54 |  65.30 |  57.43 |  52.69 |  48.90 |  57.45 |  59.77 |   6.48 |  50.95 |  61.40 |  56.97 |  53.93 |  50.36 |  43.49 |  55.13 |  32.74 |  27.69 |  50.03 |  57.05 |  57.57 |  30.87 |      0 |  59.46 |  51.46 |  72.08 |  54.81 |  50.27 |  53.81 |  54.49 |  59.22 |  59.86 |  48.28 |  56.79 |
|         3 |  60.03 |  58.66 |  59.61 |  25.53 |  28.90 |  58.40 |  59.03 |  63.44 |  66.92 |  56.57 |  52.92 |  48.67 |  60.41 |  59.71 |  13.73 |  52.00 |  60.85 |  57.28 |  54.61 |  50.80 |  45.14 |  55.96 |  33.22 |  22.10 |  51.93 |  56.48 |  58.98 |  36.53 |   6.03 |  61.36 |  51.69 |  67.10 |  55.46 |  52.42 |  55.96 |  56.39 |  56.35 |  63.71 |  49.00 |  57.52 |
|         4 |  56.54 |  61.77 |  64.39 |  21.61 |  26.01 |  59.94 |  58.58 |  61.20 |  57.05 |  58.53 |  52.51 |  49.45 |  59.71 |  62.77 |  17.48 |  52.59 |  62.03 |  58.04 |  54.10 |  51.67 |  46.28 |  56.57 |  32.71 |  21.41 |  52.63 |  57.13 |  57.67 |  39.56 |  10.62 |  63.65 |  51.36 |  65.38 |  58.54 |  52.53 |  58.35 |  56.81 |  54.83 |  63.87 |  49.28 |  57.63 |
|         5 |  54.39 |  61.33 |  66.12 |  28.68 |  25.79 |  59.46 |  59.26 |  61.14 |  60.62 |  57.89 |  50.79 |  48.57 |  62.57 |  61.81 |  20.64 |  53.91 |  62.07 |  58.19 |  55.05 |  52.59 |  47.05 |  55.26 |  37.04 |  22.72 |  53.42 |  57.34 |  57.80 |  42.19 |  15.01 |  60.93 |  50.09 |  61.21 |  58.18 |  52.87 |  61.12 |  54.09 |  53.17 |  64.11 |  49.97 |  59.12 |
|         6 |  55.36 |  61.38 |  61.21 |  30.69 |  25.86 |  59.27 |  59.30 |  55.35 |  58.34 |  58.36 |  49.55 |  49.53 |  60.38 |  61.71 |  19.81 |  55.87 |  60.90 |  56.89 |  54.34 |  52.67 |  46.81 |  54.72 |  37.54 |  13.33 |  52.19 |  56.97 |  57.60 |  41.48 |   8.98 |  60.42 |  48.49 |  57.40 |  58.15 |  52.74 |  57.96 |  53.30 |  52.09 |  62.13 |  48.55 |  59.88 |
|         7 |  37.18 |  26.78 |  43.43 |      0 |      0 |  25.12 |  26.09 |  35.80 |  16.99 |  25.51 |      0 |      0 |  31.79 |  38.31 |      0 |  23.19 |  37.40 |      0 |  30.24 |  22.11 |      0 |  25.60 |      0 |      0 |      0 |      0 |  37.69 |  28.38 |      0 |  32.88 |      0 |  29.64 |  24.99 |  31.95 |  10.04 |  24.40 |      0 |  43.58 |      0 |  25.01 |
|         8 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   7.72 |      0 |      0 |      0 |      0 |      0 |      0 |  15.47 |      0 |      0 |      0 |      0 |
|         9 |  29.51 |      0 |  27.18 |      0 |  21.64 |      0 |      0 |   6.88 |  30.77 |      0 |  20.57 |  26.95 |      0 |  17.49 |      0 |      0 |   5.14 |      0 |  20.39 |      0 |  28.20 |  24.00 |      0 |   8.61 |      0 |  27.52 |  11.03 |      0 |  31.88 |  29.93 |      0 |  11.39 |      0 |  36.07 |   6.62 |   4.24 |  29.61 |  20.84 |  23.53 |      0 |
