# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1016.90 | 1015.98 | 1015.87 | 1016.05 | 1016.27 | 1016.31 | 1016.28 | 1016.18 | 1016.03 | 1017.35 | 1016.03 | 1016.23 | 1016.54 | 1016.58 | 1016.35 | 1017.47 | 1015.83 | 1015.74 | 1016.65 | 1016.37 | 1016.07 | 1015.65 | 1015.20 | 1016.26 | 1017.60 | 1016.11 | 1016.66 | 1016.70 | 1016.03 | 1016.27 | 1016.40 | 1016.70 | 1015.88 | 1015.26 | 1016.52 | 1016.67 | 1016.45 | 1016.88 | 1016.67 | 1015.99 |
|         1 | 1017.11 | 1016.51 | 1016.24 | 1016.50 | 1016.73 | 1016.60 | 1016.42 | 1016.35 | 1016.32 | 1017.50 | 1016.35 | 1016.46 | 1016.78 | 1016.81 | 1016.70 | 1017.87 | 1016.19 | 1016.39 | 1017.05 | 1016.67 | 1016.74 | 1016.27 | 1015.48 | 1016.62 | 1017.62 | 1016.47 | 1017.08 | 1016.74 | 1016.23 | 1016.61 | 1016.71 | 1017.13 | 1016.49 | 1015.94 | 1016.91 | 1016.98 | 1016.81 | 1017.08 | 1016.94 | 1016.53 |
|         2 | 1016.29 | 1015.91 | 1015.59 | 1015.94 | 1016.16 | 1016.14 | 1015.91 | 1016.11 | 1015.80 | 1017.05 | 1016.01 | 1015.84 | 1016.39 | 1016.29 | 1016.06 | 1017.11 | 1015.82 | 1015.94 | 1016.46 | 1015.98 | 1016.32 | 1015.75 | 1014.92 | 1016.04 | 1017.12 | 1015.74 | 1016.33 | 1015.96 | 1015.65 | 1016.01 | 1016.39 | 1016.42 | 1015.98 | 1015.51 | 1016.25 | 1016.53 | 1016.03 | 1016.45 | 1016.27 | 1016.25 |
|         3 | 1016.48 | 1016.28 | 1015.95 | 1016.31 | 1016.28 | 1016.03 | 1015.91 | 1016.45 | 1015.97 | 1016.91 | 1016.08 | 1015.93 | 1016.67 | 1016.76 | 1016.02 | 1017.25 | 1016.06 | 1016.11 | 1016.54 | 1015.94 | 1016.51 | 1016.20 | 1015.43 | 1016.26 | 1017.34 | 1016.08 | 1016.69 | 1016.30 | 1015.87 | 1015.87 | 1016.45 | 1016.87 | 1016.36 | 1015.94 | 1016.51 | 1016.92 | 1016.28 | 1016.59 | 1016.33 | 1016.50 |
|         4 | 1016.43 | 1016.08 | 1015.85 | 1016.20 | 1016.26 | 1015.72 | 1015.81 | 1016.43 | 1016.00 | 1016.77 | 1015.83 | 1015.75 | 1016.60 | 1016.98 | 1016.04 | 1017.15 | 1016.30 | 1016.04 | 1016.32 | 1015.82 | 1016.16 | 1015.75 | 1015.35 | 1015.97 | 1017.39 | 1016.11 | 1016.63 | 1016.36 | 1015.82 | 1015.98 | 1016.29 | 1016.97 | 1015.96 | 1015.83 | 1016.51 | 1016.99 | 1016.07 | 1016.59 | 1016.05 | 1016.17 |
|         5 | 1016.77 | 1016.60 | 1016.05 | 1016.86 | 1016.52 | 1016.23 | 1016.12 | 1016.66 | 1016.29 | 1017.10 | 1016.19 | 1016.23 | 1017.06 | 1017.66 | 1016.58 | 1017.88 | 1016.60 | 1016.74 | 1016.83 | 1016.39 | 1016.60 | 1016.36 | 1015.79 | 1016.55 | 1017.75 | 1016.53 | 1017.24 | 1016.97 | 1015.96 | 1016.58 | 1017.03 | 1017.25 | 1016.46 | 1016.52 | 1017.16 | 1017.41 | 1016.35 | 1017.01 | 1016.65 | 1016.29 |
|         6 | 1017.19 | 1017.01 | 1016.68 | 1017.33 | 1017.20 | 1016.87 | 1016.40 | 1017.10 | 1016.75 | 1017.65 | 1016.52 | 1016.85 | 1017.55 | 1018.09 | 1017.09 | 1018.28 | 1017.15 | 1017.25 | 1017.28 | 1016.97 | 1017.16 | 1016.71 | 1016.16 | 1017.17 | 1018.33 | 1016.81 | 1017.93 | 1017.59 | 1016.33 | 1017.38 | 1017.59 | 1017.74 | 1016.91 | 1017.16 | 1017.71 | 1017.81 | 1016.73 | 1017.27 | 1017.23 | 1016.73 |
|         7 | 1017.46 | 1016.93 | 1016.79 | 1017.27 | 1017.32 | 1017.09 | 1016.55 | 1017.10 | 1016.78 | 1017.86 | 1016.65 | 1016.85 | 1017.66 | 1017.87 | 1017.12 | 1018.27 | 1017.16 | 1017.18 | 1017.42 | 1017.09 | 1017.17 | 1016.89 | 1016.37 | 1017.45 | 1018.27 | 1016.87 | 1017.91 | 1017.55 | 1016.35 | 1017.56 | 1017.43 | 1017.72 | 1017.08 | 1017.12 | 1017.75 | 1017.66 | 1016.78 | 1017.17 | 1017.50 | 1016.69 |
|         8 | 1018.32 | 1017.42 | 1017.51 | 1017.53 | 1017.88 | 1017.67 | 1017.15 | 1017.65 | 1017.56 | 1018.34 | 1017.34 | 1017.38 | 1018.04 | 1017.95 | 1017.62 | 1018.86 | 1017.74 | 1017.66 | 1018.15 | 1017.72 | 1017.61 | 1017.26 | 1017.18 | 1017.95 | 1018.67 | 1017.58 | 1018.34 | 1017.97 | 1017.06 | 1018.02 | 1017.42 | 1018.14 | 1017.60 | 1017.24 | 1017.87 | 1018.16 | 1017.41 | 1017.67 | 1017.95 | 1016.98 |
|         9 | 1017.70 | 1017.12 | 1017.04 | 1017.07 | 1017.31 | 1017.22 | 1016.80 | 1016.99 | 1017.12 | 1017.81 | 1016.76 | 1016.82 | 1017.55 | 1017.22 | 1017.03 | 1018.27 | 1017.30 | 1017.03 | 1017.47 | 1017.01 | 1016.98 | 1016.53 | 1016.81 | 1017.29 | 1018.07 | 1017.21 | 1017.49 | 1017.24 | 1016.27 | 1017.31 | 1016.92 | 1017.37 | 1017.28 | 1016.46 | 1017.70 | 1017.51 | 1016.73 | 1017.24 | 1017.20 | 1016.51 |
