# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  4.60 |  4.05 |  4.31 |  3.37 |  5.19 |  5.37 |  5.48 |  6.44 |  1.78 |  4.12 |  4.97 |  4.09 |  6.90 |  5.57 |  2.68 |  3.41 |  6.50 |  4.45 |  4.06 |  4.19 |  3.23 |  4.92 |  4.65 |  3.84 |  5.21 |  3.54 |  4.71 |  3.93 |  2.69 |  6.60 |  6.27 |  1.95 |  2.66 |  4.76 |  3.84 |  5.79 |  3.15 |  4.01 |  3.75 |  4.48 |
|         2 |  3.86 |  4.25 |  4.48 |  3.14 |  4.98 |  5.75 |  5.91 |  6.85 |  2.17 |  4.23 |  4.95 |  4.28 |  6.98 |  6.63 |  4.83 |  4.09 |  7.27 |  4.53 |  5.50 |  2.75 |  4.29 |  5.45 |  5.11 |  3.93 |  5.81 |  3.85 |  5.80 |  4.52 |  3.75 |  5.37 |  6.17 |  2.58 |  3.82 |  4.79 |  4.42 |  5.92 |  3.98 |  4.35 |  4.68 |  5.35 |
|         3 |  3.50 |  4.22 |  3.85 |  2.53 |  4.96 |  5.71 |  6.17 |  6.76 |  2.17 |  3.87 |  6.02 |  4.09 |  6.32 |  6.64 |  5.46 |  4.92 |  7.30 |  4.32 |  6.05 |  2.36 |  4.68 |  4.87 |  5.14 |  3.87 |  5.76 |  3.88 |  5.80 |  4.54 |  4.51 |  4.96 |  5.92 |  2.37 |  3.83 |  3.98 |  4.28 |  5.69 |  3.99 |  4.54 |  4.65 |  5.34 |
|         4 |  3.74 |  3.93 |  3.28 |  2.31 |  4.41 |  5.17 |  5.34 |  6.28 |  2.03 |  3.68 |  6.17 |  3.65 |  4.88 |  6.74 |  5.13 |  5.16 |  6.88 |  3.68 |  6.04 |  1.74 |  5.01 |  4.98 |  4.85 |  3.42 |  5.61 |  4.10 |  5.82 |  4.25 |  4.62 |  5.00 |  5.66 |  2.55 |  3.65 |  3.72 |  3.84 |  6.10 |  3.20 |  4.41 |  4.44 |  4.75 |
|         5 |  4.95 |  3.97 |  3.36 |  1.90 |  4.31 |  4.72 |  4.31 |  6.18 |  2.11 |  3.38 |  5.68 |  3.85 |  4.58 |  6.89 |  3.75 |  4.96 |  6.21 |  3.54 |  5.55 |  1.97 |  4.94 |  5.01 |  4.20 |  3.35 |  5.14 |  4.09 |  6.52 |  4.03 |  4.51 |  3.97 |  5.21 |  3.50 |  4.60 |  4.34 |  4.17 |  5.80 |  2.87 |  5.05 |  4.53 |  4.52 |
|         6 |  5.36 |  3.35 |  4.27 |  2.35 |  4.19 |  4.92 |  4.61 |  6.40 |  3.42 |  4.46 |  5.77 |  4.11 |  5.21 |  7.19 |  3.95 |  4.71 |  5.98 |  2.82 |  6.46 |  2.70 |  5.52 |  5.46 |  4.42 |  3.23 |  4.73 |  4.99 |  6.81 |  4.28 |  4.82 |  5.01 |  6.18 |  3.17 |  4.92 |  4.45 |  4.45 |  6.30 |  4.16 |  6.30 |  4.75 |  5.17 |
|         7 |  7.29 |  5.95 |  6.13 |  4.89 |  5.03 |  7.70 |  7.41 |  9.35 |  6.38 |  8.27 |  8.52 |  6.75 |  9.19 |  8.38 |  4.65 |  7.12 |  8.47 |  4.06 |  9.45 |  5.24 |  6.03 |  9.08 |  6.03 |  6.88 |  6.91 |  5.92 |  7.48 |  6.30 |  5.61 |  7.28 |  8.82 |  5.71 |  6.65 |  6.78 |  7.67 |  9.94 |  5.67 |  5.95 |  5.00 |  6.60 |
|         8 |  9.57 |  9.02 |  9.87 |  9.28 |  8.90 |  8.80 |  9.39 | 13.08 |  8.59 |  9.12 | 11.84 |  9.86 |  9.44 | 10.54 |  5.87 |  9.35 | 11.68 |  6.24 | 12.01 |  7.66 |  9.35 | 11.29 | 10.09 | 10.92 | 11.32 |  8.42 | 11.09 | 10.16 |  7.89 |  8.55 | 11.75 | 10.21 |  9.71 | 10.15 |  9.30 | 12.30 | 11.90 | 10.31 |  7.09 |  9.76 |
|         9 | 10.27 |  9.48 | 11.24 |  9.32 |  9.37 |  8.76 |  8.93 | 13.38 |  9.19 |  9.64 | 12.44 | 10.21 |  8.84 | 10.23 |  9.17 |  9.95 | 11.67 |  7.86 | 12.66 |  7.66 |  9.76 | 11.97 | 10.32 | 11.00 | 11.94 |  8.46 | 11.44 | 10.44 |  8.26 |  9.37 | 12.12 | 11.77 | 10.07 | 10.57 |  9.46 | 12.60 | 11.91 | 10.55 |  7.01 |  9.86 |
|        10 | 10.03 |  7.56 | 11.14 |  8.11 |  9.15 |  7.32 |  7.64 | 12.00 |  8.58 |  9.63 | 12.22 | 10.05 |  8.61 | 10.07 |  8.84 |  9.91 | 10.95 | 10.47 | 11.55 |  5.45 |  7.25 | 11.94 |  9.89 |  9.61 | 10.02 |  6.75 |  9.08 |  9.62 |  6.00 |  9.15 | 11.63 | 11.55 | 10.13 | 10.33 |  8.67 | 12.11 | 11.06 |  9.84 |  9.46 |  7.09 |
