# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  3.80 |  2.42 |  7.16 |  6.39 |  3.82 |  6.63 |  5.78 | 11.61 |  5.35 |  6.77 |  4.45 |  6.61 |  1.88 |  4.99 |  4.64 |  4.69 |  4.38 |  5.85 |  7.02 |  5.05 |  5.10 |  2.88 |  6.04 |  4.64 |  7.90 |  5.46 |  7.08 |  8.38 |  4.44 |  7.00 |  5.62 |  5.77 |  9.03 |  9.02 |  6.30 |  3.23 |  4.57 |  2.64 |  6.69 |  5.20 |
|         2 |  5.44 |  5.28 |  6.17 |  5.57 |  5.23 |  6.34 |  5.67 | 10.82 |  4.08 |  5.73 |  5.31 |  5.02 |  5.48 |  1.85 |  5.08 |  4.47 |  3.36 |  5.35 |  6.08 |  3.99 |  4.89 |  4.43 |  3.97 |  4.27 |  7.86 |  4.21 |  6.83 |  8.35 |  3.45 |  8.45 |  5.82 |  6.96 |  8.43 |  5.17 |  4.89 |  3.33 |  3.65 |  2.65 |  6.32 |  5.28 |
|         3 |  6.28 |  7.40 |  4.35 |  3.54 |  7.50 |  4.63 |  4.43 |  7.38 |  4.45 |  2.16 |  4.86 |  5.08 |  7.24 |  3.36 |  4.60 |  4.27 |  3.88 |  5.20 |  5.42 |  3.65 |  3.88 |  4.53 |  4.21 |  3.03 |  5.25 |  3.30 |  6.96 |  4.09 |  4.02 |  3.92 |  1.61 |  7.57 |  5.13 |  5.40 |  4.34 |  4.10 |  5.29 |  4.35 |  5.30 |  4.01 |
|         4 |  6.23 |  7.55 |  2.14 |  3.10 |  8.51 |  4.53 |  4.50 |  7.03 |  5.67 |  2.19 |  5.11 |  3.83 |  7.16 |  6.82 |  6.57 |  5.61 |  6.06 |  5.44 |  3.78 |  5.33 |  4.91 |  3.46 |  8.42 |  3.90 |  7.56 |  3.24 |  4.79 |  3.83 |  6.02 |  4.80 |  4.80 |  7.95 |  5.34 |  4.31 |  3.99 |  5.77 |  5.31 |  4.46 |  5.49 |  2.91 |
|         5 |  8.30 |  7.33 |  6.76 |  4.35 |  9.60 |  5.56 |  5.04 |  5.98 |  6.21 |  5.60 |  5.32 |  6.47 |  8.52 |  8.46 |  8.12 |  9.12 |  8.45 |  6.57 |  3.95 |  6.21 |  5.01 |  6.70 | 10.86 |  5.06 |  4.91 |  5.83 |  5.21 |  5.49 |  7.00 |  7.00 |  5.80 |  9.03 |  5.72 |  3.43 |  5.57 |  8.58 |  7.40 |  6.90 |  3.39 |  2.34 |
|         6 |  8.69 |  6.64 |  6.52 |  5.33 | 10.07 |  7.16 |  5.87 |  4.75 |  7.60 |  5.68 |  6.24 |  9.02 |  9.20 | 10.36 |  8.45 | 10.52 |  8.41 |  7.28 |  4.90 |  7.24 |  7.11 |  8.63 | 12.84 |  7.28 |  4.06 |  5.18 |  6.20 |  4.22 |  8.36 |  7.80 |  8.86 |  8.84 |  9.66 |  3.45 |  6.02 |  9.66 |  8.98 |  7.46 |  5.34 |  3.44 |
|         7 | 12.28 | 11.95 |  8.27 | 10.15 | 12.13 | 12.39 |  9.02 |  5.92 |  9.26 |  7.79 |  8.50 | 12.56 | 12.34 | 12.98 | 12.97 | 11.03 | 11.51 | 11.67 |  8.91 | 10.18 |  8.42 | 10.59 | 14.24 |  8.26 |  3.67 |  8.23 |  9.29 |  8.89 | 12.03 | 13.22 | 14.34 |  9.37 | 12.15 |  7.14 | 12.22 | 11.94 | 13.82 |  9.54 |  8.17 |  3.60 |
|         8 | 16.57 | 17.03 | 17.16 | 14.84 | 16.68 | 15.04 | 15.90 | 14.49 | 16.50 | 13.53 | 11.91 | 17.19 | 17.76 | 18.02 | 18.72 | 11.51 | 17.93 | 12.45 | 14.30 | 14.30 | 15.58 | 16.06 | 17.16 | 12.37 |  8.94 | 12.19 | 16.96 | 12.84 | 17.52 | 19.45 | 19.74 | 12.69 | 14.57 | 12.37 | 16.69 | 16.22 | 16.84 | 14.54 | 15.01 |  5.52 |
|         9 | 19.52 | 16.06 | 18.78 | 19.54 | 19.09 | 19.47 | 19.51 | 16.08 | 19.03 | 14.89 | 15.12 | 18.84 | 18.39 | 21.62 | 19.17 | 15.45 | 19.05 | 14.95 | 17.96 | 15.62 | 18.11 | 17.97 | 20.35 | 13.59 | 11.45 | 20.04 | 19.22 | 15.92 | 19.90 | 21.71 | 20.29 | 17.04 | 19.76 | 18.86 | 20.38 | 20.18 | 17.70 | 17.90 | 18.81 |  8.86 |
|        10 | 18.49 | 15.75 | 19.65 | 21.01 | 22.91 | 21.97 | 19.25 | 16.41 | 22.68 | 14.97 | 18.97 | 21.18 | 21.94 | 27.64 | 26.81 | 16.10 | 21.18 | 17.13 | 19.86 | 20.95 | 18.57 | 18.65 | 25.49 | 17.57 | 15.81 | 22.06 | 19.81 | 15.52 | 20.15 | 22.83 | 18.97 | 22.73 | 20.89 | 18.45 | 21.41 | 21.42 | 22.80 | 20.28 | 19.47 |  9.90 |
