# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1026.35 | 1027.58 | 1027.06 | 1025.72 | 1027.12 | 1027.68 | 1027.24 | 1027.02 | 1026.72 | 1027.20 | 1027.56 | 1026.89 | 1027.73 | 1027.09 | 1026.21 | 1026.49 | 1027.43 | 1027.15 | 1026.91 | 1026.43 | 1026.56 | 1026.69 | 1026.88 | 1027.16 | 1026.60 | 1026.98 | 1027.31 | 1027.00 | 1026.82 | 1027.45 | 1027.30 | 1026.79 | 1027.88 | 1027.13 | 1027.21 | 1026.42 | 1026.68 | 1027.75 | 1027.41 | 1027.22 |
|         1 | 1026.42 | 1027.67 | 1027.15 | 1025.81 | 1027.08 | 1027.96 | 1027.06 | 1027.10 | 1026.73 | 1027.39 | 1027.61 | 1027.14 | 1027.85 | 1026.75 | 1026.38 | 1026.64 | 1027.39 | 1027.10 | 1026.67 | 1026.52 | 1026.74 | 1027.09 | 1027.04 | 1027.15 | 1026.67 | 1026.95 | 1027.18 | 1027.25 | 1027.04 | 1027.55 | 1027.16 | 1026.84 | 1027.68 | 1027.26 | 1027.01 | 1026.42 | 1026.58 | 1027.68 | 1027.25 | 1027.20 |
|         2 | 1026.22 | 1027.64 | 1027.17 | 1025.88 | 1027.06 | 1027.80 | 1027.03 | 1027.11 | 1026.80 | 1027.50 | 1027.50 | 1027.43 | 1027.89 | 1026.63 | 1026.34 | 1026.76 | 1027.32 | 1027.28 | 1026.50 | 1026.71 | 1026.75 | 1027.19 | 1027.02 | 1026.99 | 1026.83 | 1027.05 | 1027.08 | 1027.50 | 1027.09 | 1027.61 | 1027.08 | 1026.88 | 1027.32 | 1026.91 | 1026.97 | 1026.29 | 1026.33 | 1027.90 | 1027.12 | 1027.03 |
|         3 | 1026.19 | 1027.17 | 1026.91 | 1026.03 | 1026.91 | 1027.36 | 1026.81 | 1027.14 | 1026.88 | 1027.51 | 1027.39 | 1027.37 | 1027.41 | 1026.58 | 1026.28 | 1026.51 | 1027.01 | 1027.21 | 1026.34 | 1026.59 | 1026.83 | 1027.07 | 1026.80 | 1026.67 | 1026.66 | 1026.94 | 1026.91 | 1027.54 | 1026.69 | 1027.27 | 1026.48 | 1026.33 | 1027.09 | 1026.64 | 1026.79 | 1026.14 | 1026.17 | 1027.52 | 1026.74 | 1026.96 |
|         4 | 1026.68 | 1027.40 | 1027.24 | 1026.48 | 1027.25 | 1027.80 | 1026.99 | 1027.51 | 1027.47 | 1027.87 | 1027.75 | 1027.72 | 1027.51 | 1027.11 | 1026.83 | 1027.01 | 1027.29 | 1027.52 | 1026.78 | 1026.89 | 1027.25 | 1027.11 | 1027.14 | 1027.11 | 1027.29 | 1027.20 | 1027.26 | 1027.63 | 1027.11 | 1027.54 | 1026.72 | 1026.43 | 1027.11 | 1027.02 | 1027.31 | 1026.54 | 1026.89 | 1027.80 | 1026.92 | 1027.34 |
|         5 | 1026.85 | 1027.72 | 1027.44 | 1026.59 | 1027.50 | 1028.28 | 1027.27 | 1027.77 | 1027.56 | 1028.11 | 1028.06 | 1027.54 | 1027.69 | 1027.24 | 1027.12 | 1027.23 | 1027.42 | 1027.81 | 1027.01 | 1027.09 | 1027.52 | 1027.30 | 1027.20 | 1027.51 | 1027.66 | 1027.58 | 1027.48 | 1027.60 | 1027.10 | 1027.52 | 1026.93 | 1026.85 | 1027.42 | 1027.15 | 1027.55 | 1027.02 | 1027.23 | 1027.94 | 1027.08 | 1027.60 |
|         6 | 1027.09 | 1028.14 | 1027.67 | 1026.85 | 1027.81 | 1028.89 | 1027.76 | 1027.91 | 1027.87 | 1028.40 | 1028.28 | 1027.60 | 1028.30 | 1027.67 | 1027.24 | 1027.56 | 1027.79 | 1028.29 | 1027.51 | 1027.29 | 1027.92 | 1027.67 | 1027.42 | 1027.82 | 1027.89 | 1027.76 | 1028.01 | 1027.77 | 1027.50 | 1028.01 | 1027.33 | 1027.42 | 1027.72 | 1027.54 | 1028.01 | 1027.40 | 1027.71 | 1028.43 | 1027.50 | 1027.91 |
|         7 | 1027.36 | 1028.49 | 1027.62 | 1027.24 | 1028.11 | 1029.06 | 1028.08 | 1027.97 | 1028.06 | 1028.53 | 1028.53 | 1027.94 | 1028.61 | 1028.00 | 1027.47 | 1027.52 | 1027.89 | 1028.44 | 1028.02 | 1027.43 | 1028.26 | 1028.07 | 1027.86 | 1028.15 | 1028.15 | 1027.78 | 1028.39 | 1028.11 | 1027.71 | 1028.37 | 1027.51 | 1028.05 | 1028.16 | 1027.74 | 1028.30 | 1027.87 | 1027.78 | 1028.67 | 1027.88 | 1028.07 |
|         8 | 1027.93 | 1028.54 | 1027.98 | 1027.98 | 1028.78 | 1029.35 | 1028.20 | 1028.67 | 1029.07 | 1028.96 | 1029.05 | 1028.91 | 1028.83 | 1028.71 | 1028.23 | 1027.81 | 1028.16 | 1029.11 | 1028.65 | 1027.80 | 1029.05 | 1028.90 | 1028.87 | 1028.78 | 1028.72 | 1028.27 | 1028.82 | 1028.64 | 1028.49 | 1028.79 | 1028.35 | 1028.87 | 1028.73 | 1028.73 | 1028.75 | 1028.52 | 1028.52 | 1029.20 | 1028.59 | 1028.73 |
|         9 | 1027.91 | 1028.87 | 1028.04 | 1027.87 | 1028.74 | 1029.41 | 1028.26 | 1028.40 | 1029.13 | 1028.79 | 1028.83 | 1028.88 | 1028.72 | 1028.46 | 1028.37 | 1028.30 | 1028.47 | 1029.08 | 1028.36 | 1028.04 | 1029.01 | 1028.75 | 1028.81 | 1028.67 | 1028.81 | 1028.13 | 1028.63 | 1028.56 | 1028.43 | 1029.04 | 1028.31 | 1028.60 | 1028.83 | 1028.60 | 1028.53 | 1028.36 | 1028.20 | 1029.32 | 1028.63 | 1028.77 |
